BVP,EDA,HR,TEMP,Tin,Rhin,TSV
-0.18,0.15,76.14,33.89,23.3,19.8,1
0.66,0.18,88.21,33.91,23.4,19.9,1
-1.89,0.17,88.15,33.93,23.4,20.1,1
1.67,0.2,86.22,33.69,23.4,19.6,1
0.06,0.2,87.68,33.81,23.4,19.6,1
-0.38,0.21,74.86,33.9,23.4,19.7,1
0.41,0.22,76.61,33.87,23.4,19.2,1
-0.53,0.19,76.57,33.88,23.4,19.3,1
-0.07,0.21,74.42,33.82,23.4,19.3,1
1.46,0.19,80.39,33.77,23.4,19.4,1
-1.05,0.16,84.28,33.68,23.4,19.2,1
-0.09,0.14,79.25,33.65,23.4,19.2,1
0.17,0.16,81.94,33.64,23.4,19.2,1
0.18,0.16,85.2,33.58,23.4,19.1,1
-0.1,0.27,94.41,33.47,23.4,19.1,1
-0.61,0.31,84.96,33.43,23.4,18.9,1
0.44,0.28,98.83,33.12,23.4,18.9,1
-0.03,0.23,83.77,32.75,23.4,18.9,1
-0.11,0.15,81.07,32.86,23.4,18.9,1
0.13,0.14,81.71,32.78,23.4,18.8,1
0.08,0.16,82.53,32.78,23.4,18.7,1
-0.41,0.13,77.21,32.95,23.5,18.7,1
0.37,0.13,76.07,32.92,23.5,18.7,1
-0.05,0.12,74.49,32.97,23.5,18.6,1
-0.26,0.13,72.06,33.05,23.5,18.6,1
0.3,0.14,77.72,33.21,23.5,18.7,1
-0.11,0.14,81.82,33.28,23.5,18.6,1
0.16,0.12,86.06,33.28,23.5,18.7,1
-0.09,0.12,87.81,33.32,23.5,18.7,1
0.15,0.13,74.02,33.43,23.5,18.6,1
-0.01,0.13,68.81,33.45,23.5,18.7,1
-0.12,0.14,87.41,33.5,23.5,18.5,1
0.14,0.13,79.52,33.6,23.5,18.5,1
-0.26,0.12,75.72,33.71,23.5,18.3,1
0.16,0.09,79.73,33.86,23.5,18.3,1
0.01,0.08,79.44,33.89,23.5,18.1,1
-0.09,0.09,76.63,33.86,23.5,18,1
-0.29,0.09,79.6,33.82,23.5,18,1
0.26,0.09,78.05,33.88,23.5,17.9,1
-0.42,0.1,78.07,34.02,23.5,17.8,1
0.24,0.11,77.94,34.17,23.5,17.8,1
0.22,0.1,74.15,34.19,23.5,17.8,1
0.12,0.1,77.93,34.3,23.5,17.7,1
-0.13,0.1,79.22,34.48,23.5,17.6,1
0.01,0.11,86.74,34.54,23.5,17.7,1
-0.05,0.1,89.98,34.49,23.5,17.6,1
0.09,0.12,82.19,34.47,23.5,17.5,1
-0.44,0.11,78.93,34.45,23.6,17.5,1
-0.23,0.13,79.27,34.32,23.6,17.5,1
0.56,0.14,76.21,34.13,23.6,17.5,1
-0.3,0.15,75.03,34.18,23.6,17.5,1
0.33,0.15,79.65,34.22,23.6,17.4,1
-0.57,0.14,77.57,34.2,23.6,17.5,1
0.65,0.15,79.3,34.21,23.6,17.4,1
0,0.15,81.65,34.21,23.6,17.4,1
-0.43,0.16,79.8,34.16,23.6,17.4,1
-0.09,0.16,76.34,34.15,23.6,17.4,1
0.42,0.18,79.43,34.31,23.6,17.4,1
0.17,0.18,80.21,34.46,23.6,17.4,0
-0.28,0.16,82.02,34.54,23.6,17.4,0
-0.29,0.14,81.72,34.6,23.6,17.4,0
0.41,0.13,81.59,34.64,23.6,17.3,0
0.39,0.12,86.29,34.71,23.6,17.4,0
-0.41,0.12,79.63,34.75,23.6,17.2,0
0.73,0.13,78.24,34.79,23.6,17.3,0
0,0.13,81.1,34.75,23.6,17.3,0
-1.02,0.16,84.72,34.83,23.6,17.3,0
0.33,0.2,78.13,34.77,23.6,17.3,0
0.36,0.16,78.01,34.73,23.6,17.3,0
-0.74,0.18,82.67,34.67,23.6,17.3,0
0.49,0.17,77.59,34.69,23.6,17.3,0
-0.39,0.15,79.24,34.59,23.6,17.3,0
0.2,0.14,72.89,34.48,23.6,17.3,0
0,0.12,69.87,34.49,23.6,17.3,0
0.04,0.12,81.25,34.55,23.6,17.3,0
-0.05,0.34,76.5,34.56,23.7,17.2,0
0.03,1.14,78.22,34.57,23.7,17.3,0
-0.23,1.57,77.98,34.73,23.7,17.3,0
0.09,1.26,75.02,34.82,23.7,17.3,0
0.16,0.93,76.26,34.81,23.7,17.2,0
-0.12,0.6,76.66,34.78,23.7,17.2,0
-0.01,0.5,77.54,34.85,23.7,17.1,0
0.19,0.43,80.23,34.94,23.7,17.1,0
0.61,0.31,79.17,35.03,23.7,17,0
-0.76,0.24,90.27,35.01,23.7,17,0
-0.6,0.2,83.44,35.04,23.7,17,0
0.54,0.15,83.48,34.99,23.7,17,0
0.01,0.13,85.92,34.95,23.7,17.1,0
0.4,0.2,88.33,34.84,23.8,17,1
0.06,0.32,90.6,34.7,23.8,17.1,1
-0.5,0.5,78.3,34.65,23.8,17.1,1
0.21,0.66,79.6,34.63,23.8,17.1,1
0.17,0.73,82.16,34.5,23.8,17.1,1
-0.11,0.86,94.08,34.49,23.8,17.1,1
-0.29,1.22,83.57,34.5,23.8,17.1,1
0.04,1.62,80.95,34.48,23.8,17.2,1
0.33,1.32,83.99,34.48,23.8,17.1,1
-2.95,0.99,77.28,34.46,23.8,17.1,1
2.67,0.71,74.78,34.5,23.8,17.1,1
0.17,0.91,80.31,34.57,23.8,17.1,1
-0.4,1.23,81.33,34.57,23.9,17.1,1
-0.5,0.86,81.4,34.58,23.9,17.1,1
0.7,0.72,81.41,34.57,23.9,17.2,1
0.06,0.66,78.75,34.62,23.9,17.2,1
0.44,1.96,80.84,34.65,23.9,17.2,1
0.05,1.4,80.22,34.73,23.9,17.2,1
-0.17,0.88,74.98,34.72,23.9,17.2,1
-0.21,0.65,79.1,34.69,23.9,17.1,1
-0.08,0.56,77.69,34.63,23.9,17.1,1
-0.18,0.59,76.51,34.73,23.9,17.1,1
0.11,0.5,81,34.85,23.9,17.1,1
0.47,0.33,106.38,34.92,23.9,17.1,1
-0.27,0.27,126.65,34.88,24,17.1,1
-0.14,0.34,108.28,34.9,24,17.2,1
-0.2,1.42,77.2,34.89,24,17.2,1
-0.18,2.64,79.33,34.89,24,17.1,1
0.59,2.33,83.12,35.03,24,17.2,1
0.46,2.39,77.19,35.12,24,17.1,1
-0.63,2.5,81.06,35.1,24,17.2,1
-0.08,2.31,87.89,35.12,24,17.3,1
0.22,1.96,82.26,35.26,24,17.1,1
-0.07,2.47,78.93,35.29,24,17,1
0.13,2.01,78.04,35.33,24,17,1
-0.13,1.75,80.67,35.34,24,16.9,1
0.2,1.85,87.35,35.35,24,16.9,1
-1.3,1.37,89.61,35.33,24,16.8,1
1.03,0.92,89.52,35.24,24,16.8,1
0.05,0.68,93.42,35.17,24,16.7,1
-0.15,0.61,80.72,35.09,24,16.6,1
-2.13,0.53,77.45,35.04,24,16.6,1
2.3,0.57,75.69,35.1,24,16.6,1
-0.48,0.57,74.39,35.12,24,16.6,1
0.73,1.15,76.93,35.06,24,16.5,1
-0.55,1.29,92.25,34.94,24.3,21.5,0
-0.19,1.01,109.97,34.88,24.9,20.2,0
0.27,0.93,95.45,34.63,25.1,19.3,0
-0.3,0.62,99.45,34.29,24.9,14.7,0
0.45,0.49,110.67,34.33,25.3,41,0
-1.07,0.4,99.86,34.49,25.6,18,0
1.09,0.29,86.44,34.65,25.2,26.5,0
0.01,0.2,107.04,34.89,25.1,20.1,0
-0.21,0.16,81.46,34.87,25.2,19.6,0
0,0.11,73.93,34.59,25.2,39.7,0
0.18,0.09,81.2,34.39,25.8,44.3,0
-0.5,0.15,89.92,34.36,26.4,46.1,0
0.89,0.18,88.98,34.48,26.3,40.6,0
-0.48,0.16,98.47,34.47,25.7,18.2,0
-0.39,0.19,96.66,34.16,24.8,17.9,0
0.75,0.18,104.83,34.08,24.1,18.4,-1
-0.26,0.17,92.38,34.1,23.6,18.8,-1
-0.09,0.16,86.54,34.12,23.3,18.9,-1
-0.14,0.18,93.87,33.73,23,19.2,-1
0.55,0.18,93.05,33.39,22.8,19.5,-1
-0.3,0.17,83.4,33.32,22.6,19.9,-1
-0.09,0.17,66.29,33.31,22.4,20,-1
0.34,0.15,80.91,33.07,22.2,20.1,-1
-0.99,0.15,78.26,32.88,22,20,-1
-1.6,0.16,85.97,32.81,21.9,20.2,-1
2.27,0.15,95.12,32.65,21.7,20.6,-1
0.41,0.22,96.03,32.49,21.6,21,-1
-0.38,1.2,78.93,32.41,21.5,21.2,-1
0.09,2.1,84.88,32.61,21.4,21.4,-1
0.52,2.36,95.36,32.89,21.3,21.7,-1
-0.42,2.46,100.01,33.07,21.3,21.9,-1
-0.26,2.78,108.55,33.23,21.2,22.1,-1
0.26,2.63,98.92,33.39,21.1,22.3,-1
-0.41,2.42,103.13,33.56,21.1,22.4,-1
0.3,2.81,102.39,33.57,21,22.4,-1
0.56,2.36,96.22,33.6,21,27.2,-1
-0.56,1.26,89.51,33.49,22.1,39.5,-1
-0.09,0.6,99.67,33.5,23.3,43.2,-1
0.07,0.38,95.28,33.53,24.3,42.8,-1
-0.08,0.22,106.92,33.49,25,42.2,-1
0.1,0.14,109.34,33.5,25.4,35.7,-1
0.24,0.09,97.92,33.51,25.7,39,-1
-0.21,0.05,98.14,33.54,25.8,35.5,-1
-0.23,0.16,104.09,33.56,25.9,36.5,-1
0.35,0.18,97.5,33.57,25.9,38.4,-1
-0.22,0.17,89.9,33.67,25.9,38.3,-1
0.74,0.16,96.74,33.75,26,37.9,-1
-0.16,0.15,112.63,33.7,25.7,17.2,-1
-0.76,0.15,105.22,33.39,24.8,17.9,-1
-0.57,0.24,119.77,33.13,24.4,18.1,-1
0.64,0.66,121.24,32.59,24.6,18.2,-1
-0.22,0.95,99.48,32.55,24.5,19.7,-1
1.65,0.88,93.79,32.62,24.4,18,-1
-0.35,2.13,77.71,34.46,24,16.3,1
0.47,1.67,90.78,34.42,24,16.4,1
-0.18,1.62,83.73,34.42,24,16.2,1
0.1,1.31,87.35,34.51,24,16.2,1
0.08,0.96,89.29,34.58,24,16.1,1
0.18,1.58,91.01,34.78,24,16.2,1
-0.48,2.46,93.42,34.98,24,16.1,1
0.24,1.69,89.99,35.09,24,16.1,1
0.21,1.19,90.24,35.15,24,15.9,1
-0.28,1.17,89.57,35.12,24,15.9,1
0.03,1.31,88.01,35.12,24,16.1,1
-1.27,2.21,90.43,35.17,24,15.9,1
1.04,2.79,90.49,35.17,24,15.8,1
0.23,3,88.99,35.13,24,15.9,1
0.1,2.39,90.12,35.15,24,15.9,1
0.02,2.2,90.36,35.2,24,16.1,1
0.27,2.37,91.82,35.24,24,16.1,1
-0.31,1.89,88.1,35.26,24,16.7,1
0.21,1.87,89.47,35.29,24.1,16.6,1
-0.23,3.39,90.4,35.35,24.1,16.6,1
-0.04,3.14,93.48,35.48,24.1,16.6,1
-0.43,2.75,97.5,35.51,24.1,16.7,1
0.45,2.3,94.35,35.49,24.1,16.8,1
-0.02,1.77,98.59,35.44,24.1,17.2,1
0.82,1.83,92.62,35.4,24.1,17.2,1
-0.82,2.15,93,35.3,24.1,17.2,1
-0.1,2.02,87.1,35.27,24.1,17.2,1
0.01,1.88,86.08,35.37,24.1,17.1,1
-0.1,1.58,80.37,35.4,24.1,17,1
0.25,1.69,75.11,35.37,24.1,17,1
-1.33,2.76,91.82,35.37,24.1,16.9,1
0.79,2.37,85.16,35.36,24.2,18.5,1
0.52,1.98,89.33,35.4,24.2,18.3,1
0.15,1.53,84.85,35.44,24.2,18.1,1
-0.17,1.49,81.66,35.42,24.2,18.1,1
0.15,1.2,89.06,35.48,24.3,18.9,1
0.14,0.94,88.32,35.59,24.3,19.1,1
-0.06,0.76,86.41,35.67,24.3,18.2,1
-0.16,0.69,85.94,35.78,24.3,18.3,1
-0.04,0.64,80.04,35.93,24.4,18.3,1
-0.41,0.68,88.06,36.09,24.4,18.6,1
-0.57,0.63,89.43,36.22,24.4,18.5,1
0.95,0.69,90.65,36.31,24.4,18.6,1
-0.04,0.95,92.47,36.39,24.4,18.6,1
0.05,0.76,90.11,36.47,24.5,18.3,1
-0.02,0.62,88.31,36.54,24.5,18.3,1
-0.08,0.55,88.24,36.59,24.5,18.2,1
0.02,1.08,87.43,36.67,24.5,18.3,1
0.21,1.61,88.56,36.76,24.5,18.3,1
-0.17,1.29,86.6,36.79,24.6,18.2,1
0.11,0.98,84.36,36.85,24.6,17.9,1
-0.03,0.79,87.5,36.9,24.6,17.9,1
-0.67,0.66,87.58,36.94,24.6,18.2,1
0.65,0.55,88.42,36.95,24.6,17.8,1
-0.74,0.52,88.59,36.98,24.6,18,1
0.68,0.49,87.29,37.03,24.7,17.9,1
0.03,0.43,88.96,37.09,24.7,19.7,1
0.06,0.42,89.64,37.08,24.7,19.3,1
-1.97,1.49,89.04,36.97,24.7,17.7,1
1.58,2.15,87.22,36.91,24.7,18.2,1
0.3,2.67,94.07,36.82,24.8,18.5,1
0.11,2.07,102.54,36.38,24.8,17.7,1
-0.15,1.5,85.99,36.25,24.8,17.6,1
0.11,0.96,84.06,36.3,24.8,18.2,1
-0.03,0.79,86.61,36.33,24.8,18,1
-0.46,0.76,86.22,36.35,24.9,17.9,1
0.56,1.2,89.1,36.31,24.9,17.7,1
-0.16,1.45,87.51,36.21,24.9,17.6,1
-0.42,1.75,81.2,35.96,24.9,17.2,1
0.5,1.91,78.11,35.76,24.9,17.1,1
0.27,1.91,85.9,35.89,24.9,17.9,1
-0.22,2.16,83.56,35.88,25,18,1
0.31,2.29,76.23,35.7,25,19.1,1
-0.24,2.04,92.32,35.66,25,17.9,1
-0.39,1.91,123.2,35.53,25,18.3,1
0.24,2.09,108.34,35.57,25.1,18.2,1
-0.61,1.89,84.18,35.59,25.1,18,1
0.39,1.58,85.21,35.57,25.1,17.8,1
0.24,2.53,78.89,35.58,25.1,18.9,1
1.08,1.83,79.5,35.63,25.1,18.2,1
-1.17,1.48,90.99,35.65,25.1,18.7,1
-0.06,1.24,84.54,35.76,25.2,20.3,1
-0.03,1.08,74.22,35.8,25.2,18.3,1
-0.02,1.01,83.8,35.7,25.2,18.6,1
0.17,2.11,86.31,35.64,25.2,18.5,1
0.79,2.07,88.37,35.67,25.2,19.8,1
-0.64,2.42,87.46,35.66,25.2,18.4,1
0.27,1.97,78.43,35.7,25.3,18.4,1
-0.36,1.9,85.65,35.8,25.3,17.9,1
0.2,1.72,84.64,35.79,25.3,19.6,1
-0.25,1.59,75.47,35.66,25.3,17.8,1
-0.31,1.46,83.34,35.61,25.3,17.8,1
-0.19,1.67,77.26,35.55,25.3,17.6,1
-0.05,1.47,78.4,35.48,25.3,17.6,1
0.5,1.25,91.66,35.46,25.3,17.4,1
-0.31,1.04,91.98,35.36,25.3,17.1,1
0.59,0.86,90.36,35.32,25.3,17.2,1
-0.16,0.69,85.34,35.31,25.3,16.9,1
-0.08,0.75,80.29,35.16,25.3,17,1
-0.21,0.8,91.93,35.09,25.3,16.9,1
-1.61,0.59,93.35,35.11,25.3,16.7,1
1.7,0.66,78.35,35.08,25.2,16.6,1
0.81,1.07,74.85,34.85,25.2,16.7,1
0.47,1.6,97.46,34.62,25.2,17,1
-1.08,2.08,104.52,34.66,25.2,16.9,1
-0.12,2.44,76.1,34.92,25.2,16.8,1
-0.2,2.61,86.53,35.08,25.2,17,1
0.07,1.9,105.88,35.18,25.2,17.4,1
0.15,1.25,87.27,35.29,25.2,17,1
-0.17,0.95,82.49,35.39,25.2,16.9,1
0.02,0.81,82.4,35.48,25.2,16.7,1
-0.33,1.47,82.14,35.56,25.2,16.8,1
0.59,3.12,80.98,35.57,25.2,16.8,1
1.35,3.85,92.35,35.5,25.2,18.3,1
-1.44,4.15,87.84,35.03,25.2,17.5,1
-0.1,2.87,89.36,34.81,25.3,17.3,1
0.21,3.17,114.55,34.74,25.3,18.3,1
-0.19,3.22,114.71,34.95,25.3,17.3,1
0.23,3.12,82.77,35.11,25.3,17.7,1
-0.29,2.67,81.31,35.25,25.3,18.7,1
0.44,2.11,89.42,35.37,25.3,18.6,1
-0.07,2.09,87.25,35.54,25.4,18.7,1
-0.15,1.84,85.13,35.72,25.4,18.6,1
-0.47,1.51,77.91,35.83,25.4,19.2,1
0.34,2.51,85.15,35.93,25.4,18.6,1
-0.41,3.28,114.23,36.02,25.4,18,1
0.33,3.08,102.77,36.05,25.4,18.1,1
0.59,3.45,87.72,36.09,25.4,18,1
-0.42,2.68,81.64,36.1,25.4,17.7,1
-0.48,3.09,82.59,36.12,25.4,17.9,1
0.25,3.14,83.9,36.13,25.4,17.6,1
0.01,3.1,83.81,36.07,25.4,18.1,1
-0.17,2.42,93.7,35.86,25.4,17.8,1
0.24,2.64,88.7,35.66,25.5,17.8,1
0.03,2.61,89.77,35.66,25.5,17.6,1
-0.04,2.49,90.67,35.74,25.5,17.7,1
0.3,3.69,87.33,35.74,25.5,17.9,1
1.33,3.42,83.69,35.69,25.5,17.2,1
-1.62,3.82,84.59,35.56,25.5,17.5,1
-1.02,4.16,80.8,35.61,25.5,17.6,1
1.11,3.38,83.88,35.49,25.5,17.7,1
0.16,3.41,97.91,35.42,25.5,17.7,1
-0.14,3.53,94.84,35.33,25.5,17.8,1
0.06,3.83,89.64,35.3,25.5,17.6,1
0.05,3.31,85.48,35.38,25.5,17.6,1
-0.02,3.48,94.3,35.46,25.5,17.4,1
-0.43,3.83,90.09,35.54,25.5,17.6,1
2,4.3,81.55,35.64,25.5,17.6,1
0.19,0.03,74.49,33.49,21.9,45,1
-0.1,0.02,75.54,33.46,21.9,45,1
0.08,0.03,81.83,33.48,22.2,28,1
-0.13,0.04,86.95,33.48,22.3,27.6,-1
-0.06,0.03,73.69,33.47,22.3,27.7,-1
0.08,0.04,74.87,33.38,22.3,27.7,-1
-0.02,0.05,76.99,33.27,22.3,28.1,-1
0.02,0.05,94.34,33.2,22.3,28,-1
-0.26,0.06,92.15,33.16,22.3,27.9,-1
-0.06,0.06,90.84,33.18,22.3,27.9,-1
-1.73,0.06,93.58,33.29,22.3,27.8,-1
2.67,0.07,75.17,33.39,22.3,27.8,-1
-0.19,0.07,78.87,33.49,22.3,27.7,-1
0.63,0.08,71.95,33.51,22.4,27.9,-1
-0.73,0.08,75.19,33.53,22.4,27.5,-1
-0.3,0.08,74.11,33.56,22.4,27.5,-1
-0.12,0.08,77.93,33.58,22.4,27.6,-1
-0.06,0.08,76.27,33.54,22.5,27.5,-1
0.11,0.08,76.56,33.51,22.5,27.5,0
0.39,0.08,80.07,33.55,22.5,27.4,0
0.52,0.07,89.3,33.44,22.5,27.8,0
-0.85,0.07,83.23,33.4,22.6,27.6,0
-0.2,0.08,74.33,33.41,22.6,27.4,0
-0.27,0.09,73.96,33.48,22.6,27.3,0
0.39,0.09,80.47,33.47,22.7,27.3,0
-0.26,0.09,78.8,33.49,22.7,27.1,0
0.01,0.09,75.85,33.49,22.7,27,0
-0.11,0.09,76.78,33.48,22.7,26.9,0
0.19,0.09,73.91,33.53,22.8,27.1,0
0.16,0.09,73.86,33.56,22.8,26.9,0
-0.18,0.09,74.62,33.56,22.8,26.8,0
0.1,0.09,75.23,33.57,22.9,26.7,0
-0.05,0.09,72.64,33.59,22.9,27.3,0
0.06,0.1,69.55,33.6,22.9,26.6,0
0.14,0.09,70.5,33.53,22.9,26.7,0
-0.05,0.09,75.34,33.26,23,26.5,0
-0.51,0.1,76.63,33.29,23,26.5,0
0.28,0.1,73.96,33.38,23,26.4,0
-0.23,0.1,73.46,33.41,23.1,26.4,0
0.41,0.1,74.75,33.43,23.1,29.5,0
0.08,0.1,75.11,33.47,23.1,26.5,0
0.11,0.1,73.54,33.49,23.2,26.3,0
-0.57,0.1,76.15,33.47,23.2,27,0
0.31,0.1,71.68,33.48,23.2,26.4,0
0.16,0.1,67.49,33.48,23.3,26.2,0
-0.24,0.1,61.95,33.4,23.3,26.2,0
0.22,0.1,66.16,33.44,23.3,26.4,0
-0.1,0.1,69.87,33.41,23.3,26.2,0
-0.02,0.1,67.56,33.4,23.4,26.5,1
-0.24,0.1,80.62,33.41,23.4,26.4,1
0.13,0.1,95.84,33.4,23.4,26.3,1
0.22,0.1,81.96,33.41,23.5,26.3,1
0.05,0.1,69.39,33.27,23.5,26.4,1
0.11,0.1,70.16,33.28,23.5,26.2,1
-0.26,0.11,74.75,33.19,23.5,26.1,1
0.23,0.11,98.34,33.02,23.6,26.1,1
0.07,0.11,105.19,33.03,23.6,26.2,1
-0.6,0.11,83.31,33.25,23.6,26,1
0.21,0.11,80.05,33.27,23.6,26.4,1
-0.68,0.14,80.29,32.95,23.7,26.2,1
0.71,0.11,73.84,32.84,23.7,26.5,1
0.38,0.1,74.62,32.74,23.7,26.4,1
-0.6,0.11,74.26,32.93,23.8,26.2,1
0.53,0.11,75.02,33.11,23.8,26.2,1
0.19,0.1,80.3,33.06,23.8,26.5,1
-0.43,0.1,79.5,32.88,23.9,26.2,1
0.38,0.1,76.19,32.93,23.9,26.9,1
-0.88,0.02,87.56,32.63,23.9,26.7,1
0.52,0,78.67,32.49,24,27,1
0.05,0.02,115.76,32.48,24,26,1
-1.06,0.03,116.95,32.48,24,26.1,1
1.21,0.04,104.52,32.47,24.1,25.6,1
-0.21,0.04,87.6,32.53,24.1,25.5,1
-0.67,0.05,74.87,32.51,24.1,25.8,1
0.43,0.06,78.56,32.33,24.2,26.3,1
0.33,0.05,81.31,32.39,24.2,25.3,1
0.04,0.06,73.31,32.39,24.2,25.2,1
-0.08,0.08,76.19,32.35,24.3,25.2,1
-0.14,0.09,72.29,32.26,24.3,25.4,0
0.38,0.08,71.28,32.32,24.3,25.2,0
-0.07,0.08,75.98,32.4,24.3,25.1,0
-0.29,0.08,79.57,32.28,24.3,26.1,0
0.14,0.08,79.22,32.1,24.4,27.3,0
-0.12,0.07,80.96,32.25,24.4,26,0
0.16,0.08,74.86,32.27,24.5,26.1,0
1.74,0.07,73.7,32.26,24.6,25.4,0
-1.82,0.08,72.83,32.34,24.6,24.8,0
-0.7,0.09,71.96,32.46,24.6,24.6,0
-1.13,0.08,70.37,32.52,24.6,24.8,0
1.88,0.08,84.55,32.55,24.7,24.6,0
-0.86,0.05,103.29,32.54,24.7,24.6,0
0.13,0.12,101.84,33.36,24.5,23,-1
0.06,0.12,74.79,33.32,24.5,23.2,-1
0.43,0.12,70.37,33.37,24.5,23.2,-1
-0.66,0.11,74.09,33.38,24.6,23.9,-1
-0.68,0.1,74.08,33.29,24.6,23.5,-1
0.9,0.08,69.34,33.23,24.6,23,-1
-0.55,0.09,73.54,33.22,24.6,23.2,-1
0.46,0.09,65.66,33.23,24.6,23.2,-1
0.14,0.09,69.21,33.2,24.7,22.6,-1
-0.42,0.1,76.61,33.29,24.7,22.8,-1
0.15,0.11,74.91,33.39,24.7,22.8,0
0.01,0.11,76.45,33.39,24.7,22.7,0
1.03,0.11,72.23,33.38,24.7,23.3,0
-1.23,0.1,75.55,33.35,24.7,22.9,0
0.06,0.11,68.99,33.39,24.7,22.9,0
0.09,0.11,68.55,33.42,24.7,22.8,0
0.16,0.11,75.63,33.41,24.7,22.6,0
-0.82,0.11,75.9,33.33,24.7,22.8,0
0.53,0.11,72.52,33.38,24.7,22.8,0
0.56,0.11,78.78,33.4,24.7,22.9,0
-0.51,0.11,91.49,33.41,24.8,22.7,0
-1.07,0.11,95.05,33.34,24.8,22.7,0
1.45,0.13,79.22,33.22,24.8,22.8,0
-0.14,0.12,83.43,33.25,24.8,22.1,0
0.02,0.14,75.53,33.19,24.8,22.2,0
-0.39,0.12,75.13,33.12,24.8,22.5,-1
0.11,0.11,80.12,32.87,24.8,22.4,-1
0.79,0.11,72.7,33.09,24.8,22.5,-1
-0.69,0.12,70.62,33.09,24.8,22.4,-1
0.03,0.12,68.42,33.17,24.8,22.7,-1
0.48,0.11,75,33.22,24.8,22.8,-1
-0.4,0.12,96.08,33.23,24.8,22.6,-1
0.01,0.12,92.13,33.29,24.8,22.5,-1
-0.16,0.13,101.15,33.36,24.9,22.5,-1
0.16,0.13,73.67,33.33,24.9,22.3,-1
-0.38,0.13,71.78,33.27,24.9,22.3,-1
0.49,0.12,77.2,33.28,24.9,22.2,-1
-0.53,0.12,76.42,33.37,24.9,23.3,-1
0.19,0.12,75.36,33.34,24.9,22.3,-1
0.04,0.12,76,33.32,24.9,22.1,-1
0.2,0.12,72.19,33.37,24.9,22.2,-1
-0.5,0.13,71.25,33.47,24.9,22.2,-1
0.41,0.12,74.67,33.5,24.9,22.1,-1
0.05,0.12,73.54,33.4,24.9,21.8,-1
0.1,0.12,68.27,33.45,24.9,21.9,-1
-0.1,0.12,71.04,33.39,24.9,21.9,-1
0.22,0.13,70.5,33.32,24.9,21.9,-1
-0.15,0.13,74.16,33.39,24.9,22,-1
-1.21,0.13,73.48,33.48,24.9,21.9,-1
1.04,0.13,71.3,33.48,24.9,22,-1
0.07,0.13,65.94,33.45,24.9,21.9,-1
0.14,0.13,75.71,33.47,24.9,21.8,-1
-0.05,0.13,77.53,33.53,24.9,21.9,-1
-0.03,0.13,79.65,33.49,24.9,21.9,-1
-0.11,0.13,74.07,33.53,24.9,21.8,-1
0.07,0.13,71.03,33.58,24.9,21.8,-1
-0.09,0.12,68.46,33.53,24.9,21.9,-1
1.01,0.13,77.56,33.43,24.9,22,-1
13.84,0.12,85.23,33.31,24.9,22,-1
0.17,0.11,66.22,33.39,24.9,21.3,-1
0.03,0.12,71.55,33.37,24.9,21.5,-1
-0.3,0.14,73.84,33.35,24.9,21.7,-1
0.16,0.12,69.9,33.31,24.9,21.7,-1
-0.1,0.08,73.52,33.27,24.9,22.2,-1
-0.37,0.1,81.86,33.22,24.9,22.1,-1
0.5,0.12,82.34,33.21,24.9,21.7,-1
-0.08,0.12,70.21,33.32,25,21.9,-1
0.09,0.11,68.75,33.36,25,21.3,-1
-0.02,0.12,67.95,33.45,25,21.4,-1
-0.48,0.12,71.86,33.49,25,21.3,0
0.38,0.12,78.06,33.42,25,21.2,0
-0.01,0.12,71.74,33.4,25,21.5,0
0.07,0.12,70.66,33.39,25,21.4,0
0.4,0.13,77.86,33.35,25,21.3,0
-0.46,0.13,77.36,33.33,25,20.9,0
0.11,0.13,71.58,33.33,25,21.2,0
-0.19,0.13,69.49,33.33,25,21.3,0
0.05,0.13,72.45,33.34,25,20.8,0
1.29,0.13,70.07,33.35,25,21.2,0
-0.98,0.12,72.2,33.3,25,20.8,0
-0.33,0.13,73.71,33.19,25,20.8,0
-0.18,0.13,72.72,33.21,25,21,0
0.43,0.12,72.43,33.27,25,20.6,0
-0.12,0.13,71.5,33.27,25,20.7,0
0,0.13,67.4,33.31,25,20.8,0
0.3,0.13,71.2,33.28,25,20.7,0
-0.17,0.13,71.36,33.24,25,20.7,0
-0.44,0.13,70.86,33.25,25,20.7,0
0.96,0.13,76.6,33.18,25,20.5,0
-0.64,0.13,88.5,33.11,25,22.4,0
0,0.14,77.99,33.12,25,21,0
-0.03,0.14,103.72,33.12,25,20.2,0
-0.04,0.15,79.36,33.1,25,20.1,0
0.03,0.15,66.58,33.11,25,20.1,0
0.57,0.13,74.29,32.93,25,19.7,0
-0.8,0.13,69.34,32.9,25,19.6,0
-0.27,0.13,75.04,32.98,25,20,0
0.62,0.12,76.9,32.99,25,20,0
-0.08,0.12,72.88,32.91,25,19.8,0
1.28,0.12,76.77,32.76,25,19.7,0
-1.94,0.12,75.84,32.88,25,19.7,0
0.67,0.13,85.78,33.01,25,20.1,0
0.2,0.1,81.42,33.03,25,20.4,0
-0.33,0.13,74.75,32.92,25,20.2,0
0.17,0.13,71,32.98,25,21.5,0
-0.2,0.13,68.87,33.02,25,20.5,0
-0.06,0.13,70.07,33.08,25,20.5,0
-0.2,0.13,72.9,33.15,25,20.6,0
0.38,0.13,77.64,33.11,25,20.5,0
-0.07,0.13,74.37,33.12,25,20.6,0
