BVP,EDA,HR,TEMP,Tin,Rhin,TSV
0.07,1.91,90.4,34.11,22.6,23.3,0
0.01,2.04,85.61,34.19,22.6,23.5,0
-0.05,1.67,83.48,34.21,22.6,23.3,0
0.03,1.74,88.22,34.24,22.6,23.5,0
0.32,1.9,94.8,34.37,22.6,23.8,0
0.08,1.76,97.13,34.31,22.6,23.7,0
-0.43,1.62,95.41,34.22,22.7,23.9,0
-0.01,1.62,91.61,34.27,22.7,23.6,0
0.6,1.43,92.14,34.44,22.7,23.5,0
-0.09,1.19,89.44,34.56,22.7,23.4,0
-0.38,1.3,90.09,34.65,22.7,23.4,0
-0.15,1.3,92.52,34.69,22.7,23.4,0
0.13,1.34,88.91,34.67,22.7,23.5,0
-0.02,1.44,89.09,34.74,22.7,23.4,0
1.08,1.4,88.98,34.85,22.7,23.5,0
-1.24,1.38,88.13,34.77,22.7,23.5,0
-1.03,1.32,95.31,34.78,22.7,23.2,0
1.12,1.47,88.98,34.74,22.7,23.4,0
0.25,1.57,80.16,34.66,22.7,23.4,0
-0.04,1.87,91.14,34.95,22.7,23.4,0
-0.1,2.04,88.12,34.97,22.8,23.4,0
-0.41,1.89,86.15,34.94,22.8,23.4,0
0.41,1.44,77.88,35.03,22.8,23.5,0
0.27,1.46,83.43,35,22.8,23.3,0
-0.27,1.53,82.32,35.05,22.8,23.3,0
-0.13,1.34,84.72,35.11,22.8,23.3,0
0.01,1.35,90.69,35.14,22.8,23.3,0
0.11,1.35,90.61,35.1,22.8,23.3,0
0.84,1.17,89.31,35.1,22.8,23.3,0
-0.93,1.03,90.6,35.31,22.8,23.3,0
0.09,1.16,105.52,35.37,22.8,23.3,0
-0.04,1.25,109.68,35.36,22.8,23.4,0
-0.03,0.95,92.59,35.3,22.8,23.3,0
-0.12,0.99,100.19,35.24,22.8,23.1,0
0.26,1.11,121.76,35.11,22.8,23.1,0
0.12,1.03,100.82,35.21,22.8,23.2,0
0.52,1.38,93.93,35.28,22.8,23.1,0
-0.81,1.49,91.07,35.23,22.8,23.1,0
-0.01,1.42,87.27,35.22,22.9,23.1,0
0.01,1.38,102.84,35.35,22.9,23.2,0
0.05,1.36,93.42,35.35,22.9,23.2,0
-0.06,1.34,91.78,35.32,22.9,23.2,0
-0.84,1.39,86.64,35.26,22.9,23.2,0
1.06,1.17,77.81,35.24,22.9,23.3,0
-0.04,1.36,89.37,35.3,22.9,23.2,0
0.1,1.34,97.42,35.36,22.9,23.2,0
0.24,1.2,98.02,35.41,22.9,23.2,0
-0.73,1.58,90.73,35.5,22.9,23.1,0
1.8,1.21,80.97,35.51,22.9,23.2,0
-1.35,1.22,75.34,35.37,22.9,23.1,0
-0.18,1.2,85.5,35.34,22.9,23.1,0
0.45,0.85,91.72,35.32,22.9,23.1,0
-1.61,0.86,78.39,35.21,22.9,23,0
4.14,0.95,73.23,35.34,22.9,23.1,0
-0.17,0.9,76.8,32.51,25.2,15.1,0
0.8,1.2,80.14,33.15,25.2,14.9,0
-0.75,1.42,77.95,33.57,25.3,15,0
0.31,1.59,76.28,33.9,25.3,15.4,0
-0.07,1.29,73.59,34.14,25.3,14.7,0
-0.42,1.65,75.58,34.36,25.4,14.9,0
0.14,1.76,77.44,34.59,25.4,14.7,0
0.09,1.83,75.9,34.7,25.4,14.6,0
0.02,1.86,79.46,34.82,25.4,14.6,0
-0.04,2.27,81.85,34.96,25.5,14.7,0
0.23,2.37,81.43,35,25.5,14.4,0
-0.29,2.2,81.36,34.96,25.5,14.3,0
0.01,2.51,76.78,34.97,25.5,14.8,0
0.07,2.76,73.13,35.09,25.6,14.8,0
0.19,2.63,71.83,35.17,25.6,14.4,0
-0.2,2.97,73.69,35.2,25.6,14.9,0
0.21,3.17,73.47,35.39,25.6,15.2,0
-0.31,3.29,73.3,35.53,25.7,15.4,0
1.01,3.32,74.17,35.64,25.7,15.1,0
-1.56,3.29,79.01,35.63,25.7,14.6,0
0.81,3.14,81.63,35.53,25.7,14.3,0
0.23,3.27,80.13,35.51,25.8,14.2,0
0.28,2.77,81.62,35.49,25.8,14,0
-0.39,2.97,86.62,35.32,25.8,14.1,0
-0.27,3.03,82.43,35.14,25.8,13.9,0
0.32,3.03,83.91,35.08,25.8,14,0
-0.25,3.3,83.19,35.06,25.8,14.3,0
-0.17,3.37,81.97,35.15,25.9,14.3,0
-0.07,3.32,79.93,35.21,25.9,14.4,0
0.3,3.5,86.28,35.09,25.9,14.2,0
0.09,3.57,81.44,35.07,25.9,14.2,0
0.87,3.67,86.21,35.13,26,14.3,0
-1,3.11,82.28,35.06,26,14.1,0
0.46,3.02,78.51,35.15,26,14.1,0
-0.48,2.96,81.85,35.18,26,14.1,0
-0.68,3.04,84.1,35.18,26,14.1,0
0.85,3.48,86.6,35.18,26,14.1,0
0.12,3.31,82.82,35.13,26,13.8,0
-0.31,3.62,77.47,35.13,26,15.6,0
0.01,3.49,76.85,35.2,26.1,15.5,0
-0.57,3.51,73.1,35.31,26.1,15,0
0.71,3.26,76.48,35.45,26.1,14.5,0
-0.44,3.39,74.83,35.47,26.1,14.4,0
0.28,3.41,76.45,35.52,26.2,15.3,0
-0.16,3.12,76.26,35.57,26.2,14.9,0
0.29,3.53,76.72,35.67,26.2,14.7,0
-0.1,3.38,74.44,35.72,26.2,14.4,0
0.22,3.29,73.51,35.76,26.3,14.4,0
-0.06,3.38,73.41,35.81,26.3,14.3,0
-0.06,2.88,71.84,35.82,26.3,14.3,0
0,2.27,71.12,35.84,26.3,14.2,0
-0.44,2.15,71.43,35.87,26.4,14.3,0
-0.16,3.06,76.23,35.87,26.4,14.4,0
2.16,3.11,82.55,35.74,26.4,14.9,0
-2.14,2.91,85.63,35.63,26.4,14.3,0
0.52,2.98,87.75,35.48,26.4,14.1,0
0.07,3.02,90.13,35.36,26.4,14.1,0
0.01,2.9,95.02,35.16,26.4,14,0
-0.1,2.7,98.68,35.05,26.4,13.9,0
-0.31,2.59,95.35,34.91,26.5,14,0
0.27,2.45,79.37,34.73,26.5,14,0
0.21,2.35,91.56,34.52,26.5,14,0
-1.1,1.93,87.4,34.31,26.5,13.9,0
0.96,2.03,95.26,34.12,26.5,13.9,0
0.06,1.93,79.67,33.93,26.5,13.9,0
-0.08,2.09,88.42,33.75,26.5,13.7,0
-0.37,2.02,94.37,33.75,26.4,13.8,0
0.4,2.07,92.92,33.63,26.4,13.8,0
0.81,1.99,91.37,33.44,26.4,13.8,0
-0.97,1.96,91.08,33.19,26.4,13.8,0
-0.03,1.94,94.21,32.96,26.4,13.8,0
-0.18,1.64,94.61,32.78,26.4,13.5,0
0.16,1.84,88.64,32.72,26.4,13.6,0
-0.13,1.82,90.55,32.92,26.4,13.7,0
-0.69,1.97,97.69,32.94,26.4,13.7,0
1.04,2.09,101.06,32.95,26.4,13.7,0
0.16,3.02,92.61,32.66,26.4,13.7,0
-0.21,3.07,87.19,32.11,26.4,13.1,0
-0.21,2.87,96.82,31.68,26.4,13.5,0
0.29,2.66,92.21,31.53,26.4,13.6,0
-0.21,3.09,91.19,31.4,26.4,13.8,0
0.04,3.18,87.36,31.53,26.4,13.9,0
-0.07,2.77,85.29,31.83,26.4,13.8,0
0.29,2.36,85.65,32.11,26.4,13.8,0
-0.11,2.58,86.09,32.36,26.4,14.1,0
0.03,2.25,83.8,32.52,26.4,13.7,0
-0.12,1.9,82.55,32.64,26.4,13.8,0
-0.1,1.76,85.05,32.8,26.4,13.8,0
0,1.59,83.99,32.94,26.4,13.7,0
0.03,1.62,84.23,33.12,26.5,13.7,0
-0.13,1.58,84.02,33.26,26.5,13.8,0
0.19,1.64,85.19,33.42,26.5,13.7,0
0.14,1.46,83.21,33.57,26.5,13.8,0
0.23,1.89,90.9,33.74,26.5,13.5,0
-0.22,1.83,88.85,33.85,26.5,13.7,0
0,1.85,85.01,33.98,26.5,13.7,0
-0.11,1.78,83.48,34.09,26.5,13.8,0
0.03,1.59,85.12,34.16,26.5,13.7,0
0.02,1.8,81.49,34.22,26.6,13.8,0
0.25,2.23,89.8,34.29,26.6,13.7,0
0.27,2.93,94.97,34.35,26.6,13.6,0
-0.06,2.83,97.4,34.4,26.6,13.5,0
-0.19,2.91,85.88,34.44,26.6,13.7,0
-0.38,3.41,81.35,34.48,26.6,13.7,0
0.13,3.82,92.29,34.42,26.6,13.7,0
-0.15,3.82,91.55,34.38,26.7,13.1,0
1.7,3.84,79.07,34.4,26.7,13.4,0
-1.41,3.36,86.77,34.39,26.6,13.7,0
-0.9,3.59,79.84,34.45,26.7,13.7,0
0.76,3.75,85.88,34.52,26.7,13.8,0
-0.07,3.85,89.67,34.52,26.7,13.9,0
-0.02,4.41,88.43,34.55,26.7,14,0
-0.11,4.52,85.64,34.75,26.7,14.2,1
0.17,4.43,79.67,34.96,26.7,14.2,1
-0.01,4.19,87.27,35.13,26.8,14,1
-0.17,3.89,85.45,35.35,26.8,14.1,1
0.21,3.76,82.23,35.47,26.8,14.1,1
-0.01,3.47,85.5,35.51,26.8,14.1,1
-0.89,3.53,87.26,35.63,26.9,14.1,1
1.07,3.57,90.71,35.7,26.9,14,1
-0.33,3.47,83.83,35.8,26.9,13.9,1
0.1,3.05,84.49,35.81,26.9,14,1
-0.13,3.19,83.89,35.82,26.9,13.9,1
0.28,3.2,85.18,35.83,26.9,14,1
-0.01,3.59,81.59,35.84,27,14,1
-0.03,3.93,76.33,35.86,27,14,1
-0.3,4.01,85.08,35.89,27,13.9,1
0.38,4.26,84.61,35.94,27,13.9,1
0.08,4.48,82.15,35.98,27,14,1
-0.32,4.56,81.56,36.06,27,14.1,1
0,4.08,81.06,36.11,27,13.9,1
-0.01,3.92,81.61,36.08,27,14,1
-0.08,3.63,79.72,36.11,27,13.9,1
0.13,3.48,80.12,36.15,27,13.9,1
-0.07,3.54,79.99,36.15,27,13.9,1
-0.14,3.78,81.46,36.17,27.1,13.9,1
0.27,3.1,82.26,36.18,27.1,13.9,1
0.01,2.49,81.53,36.18,27.1,13.9,1
-0.04,2.43,82.92,36.23,27.1,13.9,1
-0.04,3.06,88.76,36.28,27.1,13.9,1
0.04,3.04,84.25,36.29,27.1,13.8,1
-0.69,3.06,81.29,36.29,27.1,13.9,1
0.56,2.86,81.55,36.24,27.1,13.9,1
0.11,2.4,75.26,36.17,27.1,13.9,1
-0.14,2.04,74.8,36.15,27.1,14,1
0.09,1.7,76.19,36.17,27.1,13.9,1
0.16,2.37,79.66,36.18,27,13.9,1
-0.18,2.96,78.51,36.1,27,14,1
0.3,3.3,79.97,35.97,27,14,1
-0.2,3.88,78.62,35.92,27.1,14,1
0.04,3.89,76.95,35.9,27.1,14,1
-0.09,3.5,75.14,35.89,27.1,14,1
0.08,3.58,77.04,35.96,27.1,14,1
0,3.4,76.82,36.01,27.1,14,1
0.05,3.49,78.18,36.03,27,14,1
-0.09,4.07,80.5,36.07,27,14,1
0,4.09,75.43,36.12,27,14,1
-0.19,4.06,76.55,36.17,27,14,1
0.33,4.09,77.11,36.18,27,14,1
-0.02,3.85,78.19,36.14,27,13.9,1
0.01,3.19,78,36.06,27,14,1
-0.12,3.1,80.94,36.02,27,14,1
-0.97,3.76,79.22,36.03,27,13.9,1
0.61,3.82,81.09,35.99,27,14,1
0.52,3.71,81.31,35.83,26.9,13.9,1
-0.44,3.59,82.09,35.65,26.9,13.9,1
0.61,3.47,82.3,35.48,26.9,13.9,1
-0.21,3.89,86.23,35.34,26.9,14,1
0.73,3.98,95.5,35.16,26.9,14,1
-0.83,4.02,93.66,35.08,26.9,14.1,1
-0.18,4.14,98.99,35.01,26.9,14.1,1
-0.21,1.2,83.39,35.12,26.5,18.2,1
-0.04,1.52,84.09,35.28,26.5,18.3,1
0.09,1.78,83.87,35.34,26.5,18.2,1
-0.42,1.84,82.69,35.51,26.5,18.2,1
0.46,1.97,82.57,35.6,26.5,18.2,1
0.23,2.07,82.45,35.62,26.5,18.2,1
0.17,2.22,84.14,35.61,26.5,18.2,1
-0.39,2.17,83.7,35.67,26.5,18.2,1
0.23,2.05,82.73,35.71,26.4,18.2,1
0.02,2.23,82.55,35.76,26.4,18.2,1
-0.19,2.55,81.73,35.88,26.4,18.2,1
-0.12,2.48,83.16,35.95,26.4,18.2,1
0.2,2.19,85.73,35.92,26.4,18.3,1
-0.09,2.03,81.66,35.89,26.4,18.4,1
-0.04,2.06,82.92,35.93,26.4,18.4,1
0.1,1.78,82.61,36.04,26.4,18.4,1
0,1.26,80.59,36.15,26.3,18.3,1
0.29,1.49,78.39,36.23,26.3,18.4,1
-0.42,1.4,81.79,36.17,26.3,18.4,1
-0.1,1.01,83.58,36.13,26.3,18.4,1
0.27,1.3,88.17,36.12,26.3,18.4,1
0.17,1.28,83.3,36.11,26.3,18.4,1
-0.25,1.34,83.35,36.1,26.3,18.4,1
0.01,1.51,81.64,36.13,26.3,18.4,1
0.11,1.41,82.21,36.16,26.3,18.4,1
-0.32,1.11,81.41,36.21,26.2,18.4,1
0.25,1.46,83.9,36.23,26.3,18.4,1
-0.05,1.54,82.76,36.17,26.2,18.4,1
0.04,1.48,83.45,36.17,26.2,18.4,1
-0.4,1.47,84.63,36.18,26.2,18.5,1
0.48,1.36,83.38,36.18,26.2,18.4,1
-0.06,1.33,81.33,36.18,26.2,18.5,1
0.1,1.36,83.61,36.18,26.2,18.5,1
0.08,1.27,84.93,36.17,26.2,18.5,1
-0.25,1.16,83.17,36.19,26.2,18.5,1
0.76,1.13,84.03,36.17,26.2,18.5,1
-1.13,0.99,83.02,36.09,26.2,18.5,1
0.52,1.19,80.59,36.05,26.2,18.5,1
-0.23,1.11,84.22,36.07,26.1,18.5,1
0.35,1.25,84.18,36.13,26.1,18.5,1
-0.23,1.11,79.45,36.12,26.1,18.5,1
-0.09,1.01,80.42,36.15,26.1,18.6,1
0.18,0.86,82.21,36.15,26.1,18.6,1
-0.24,0.9,84.28,36.15,26.1,18.6,1
0.3,0.91,81.76,36.18,26.1,18.6,1
-0.06,1.1,82.95,36.24,26.1,18.6,1
-0.1,1.35,85.09,36.37,26,18.7,1
0.02,1.34,82.89,36.39,26,18.6,1
-0.06,1.1,81.59,36.4,26,18.6,1
0.04,1.04,81.2,36.42,26,18.6,1
-0.02,1,79.7,36.36,26,18.8,1
0.06,0.87,78.46,36.28,26,18.7,1
-0.1,0.71,80.25,36.29,26,18.9,1
0.08,0.54,80.92,36.28,26,18.8,1
0.19,0.47,81.46,36.37,26,18.9,1
-0.2,0.4,83.15,36.44,26,18.9,1
0.47,0.42,82.7,36.42,25.9,19,1
0.53,0.77,87.11,36.3,25.9,19,1
-0.9,1.02,88.94,36.11,25.9,19.1,1
0.12,1.01,78.76,35.93,25.9,19.2,1
-0.44,1.14,77.76,35.93,25.9,19.1,1
0.2,1.36,77.56,35.96,25.9,19.2,1
-0.27,1.71,77.96,36,25.9,19.2,1
0.55,1.36,81.04,36.04,25.9,19.2,1
-1.32,1.58,78.49,36.07,25.9,19.3,1
1.21,1.78,78.6,36.11,25.9,19.4,1
-0.17,2.52,82.01,36.06,25.9,19.4,1
-0.05,2.32,84.86,35.99,25.9,19.3,1
0.61,2.15,83.87,35.87,25.9,19.3,1
-0.44,2.41,83.16,35.78,25.9,19.3,1
-0.81,2.54,79.32,35.78,25.9,19.4,1
0.55,2.56,83.3,35.82,25.9,19.4,1
0.11,2.77,84.84,35.79,25.9,19.4,1
0.09,2.64,82.23,35.76,25.9,19.4,1
0.15,2.71,85.47,35.76,25.9,19.5,1
-0.24,2.74,86.13,35.79,25.9,19.4,1
-0.06,2.6,83.87,35.72,25.9,19.4,1
-1.28,2.81,83.2,35.73,25.9,19.4,1
1.62,2.42,84.79,35.83,25.8,19.4,1
-0.23,2.24,81.96,35.81,25.8,19.4,1
-0.37,2.17,85.09,35.84,25.8,19.4,1
0.54,2.27,83.54,35.89,25.8,19.5,1
-0.23,1.91,79.84,35.81,25.8,19.5,1
0.09,1.92,80.83,35.83,25.8,19.5,1
-0.06,1.8,86.97,35.88,25.8,19.6,1
0.41,1.82,86.17,35.9,25.8,19.6,1
-0.46,2.45,82.37,35.96,25.7,19.5,1
-0.46,2.3,84.23,35.94,25.7,19.6,1
0.58,2.22,86.54,35.96,25.7,19.5,1
-0.25,2.27,87.43,35.98,25.7,19.6,1
-0.75,2.14,92.56,35.97,25.7,19.6,1
1.03,1.94,81.1,35.85,25.7,19.7,1
-0.01,1.58,89.52,35.7,25.7,19.7,1
0.03,1.42,87.95,35.47,25.6,19.6,1
-0.46,1.73,75.09,35.27,25.6,19.6,1
0.33,1.97,74.76,34.88,25.6,19.6,1
0.25,2.62,89.01,34.71,25.6,19.6,1
-0.68,2.63,90.03,34.63,25.6,19.6,1
0.98,2.67,98.6,34.54,25.5,19.6,1
-0.16,2.46,91.06,34.39,25.5,19.6,1
-1.59,2.39,81.96,34.3,25.5,19.6,1
1.81,2.29,97.3,34.34,25.5,19.7,1
-1.81,2.23,109.15,34.19,25.4,19.6,1
2.37,2.17,115.86,33.96,25.4,19.7,1
-1.04,1.7,125.54,34.27,25.4,19.7,1
0.27,1.44,91.83,34.35,25.4,19.7,1
-0.26,1.62,90.11,34.39,25.4,19.7,1
-0.14,1.4,87.59,34.27,25.3,19.7,1
0.15,1.05,86.72,34.11,25.3,19.7,1
0.08,1.04,88.22,33.83,25.3,19.8,1
-0.36,1.04,90.22,33.65,25.3,19.7,1
0.14,1.15,87.74,33.88,25.2,19.8,1
0.32,1.25,87.39,33.98,25.2,19.8,1
0.04,1.83,86.18,33.99,25.2,19.8,1
-0.69,1.71,102.81,34.02,25.2,19.8,1
0.3,1.69,91.83,34.05,25.1,19.8,1
1.61,2.24,79.16,33.77,25.1,19.8,1
-4.8,2.68,90.8,33.63,25.1,19.8,1
3.96,2.71,78.92,33.8,25.1,19.8,1
-0.98,2.93,83.58,34.04,25.1,19.8,1
0.06,2.89,88.74,34.14,25,19.9,1
-0.19,2.96,73.26,34.17,25,19.9,1
0.33,3.38,79,34.13,25,19.9,1
0.16,3.46,80.28,34.18,25,19.9,1
0.07,3.26,80.09,34.35,25,19.9,1
-0.06,3.45,85.25,34.26,24.9,19.9,1
0.26,3.3,90.38,34.21,24.9,19.9,1
-0.3,3.53,88.05,34.26,24.9,19.9,1
0.16,4.11,83.55,34.4,24.9,20,1
0.16,3.76,84.52,34.52,24.9,20,1
-0.47,3.87,92.31,34.5,24.8,20,1
-0.18,3.68,86.58,34.48,24.8,20,1
-0.43,4.04,88.64,34.55,24.8,20.1,1
1.28,3.8,83.67,34.66,24.8,20.1,1
-1.5,3.9,90.51,34.47,24.8,20.2,1
0.77,3.56,87.44,34.4,24.7,20.2,1
0.2,3.03,83.75,34.47,24.7,20.2,1
0.29,3.43,85.24,34.58,24.7,20.2,1
-0.06,3.39,85.56,34.53,24.7,20.2,1
-0.52,3.61,93.62,34.51,24.7,20.2,1
0.02,3.85,76.69,34.32,24.7,20.2,1
0.19,3.93,83.26,34.17,24.6,20.3,1
0.11,4.04,85.57,34.1,24.6,20.3,1
0.3,4.34,77.82,34.24,24.6,20.4,1
-0.28,4.28,80.48,34.36,24.6,20.3,1
0.17,4.17,83.76,34.51,24.6,20.3,1
-0.19,4.58,82.18,34.55,24.5,20.5,1
0.28,4.76,80.87,34.53,24.5,20.4,1
-1.93,3.76,94.79,34.42,24.5,20.4,1
2.12,3.43,84,34.07,24.5,20.6,1
-0.43,4.08,85,34.06,24.5,20.5,1
-0.03,4.26,98.04,33.81,24.5,20.5,1
-0.85,4.1,100.64,33.74,24.4,20.7,1
0.89,4.01,91.4,33.65,24.4,20.7,1
-0.39,3.88,111.45,33.6,24.4,20.7,1
-0.72,3.42,93,33.64,24.4,20.8,1
2.12,3.31,82.14,33.54,24.4,20.7,1
-0.12,2.91,78.57,33.32,24.4,20.7,1
-1.2,2.86,81.39,33.22,24.4,20.8,1
-1.52,2.79,83.69,33.23,24.3,20.8,1
1.8,2.63,80.92,32.84,24.3,20.8,1
-1.53,2.37,84.56,32.59,24.3,20.8,1
1.55,2.39,98.74,32.16,24.3,20.8,1
-0.05,2.37,103.2,31.81,24.3,20.9,1
-0.07,2.42,89.91,31.52,24.3,20.8,1
0.08,2.37,76.41,31.28,24.3,20.9,1
0.04,2.26,86.61,31.32,24.2,20.9,1
-0.24,1.74,86.49,31.33,24.2,20.9,1
0.05,1.74,71.59,31.26,24.2,20.8,1
0.01,1.42,73.02,31.24,24.2,20.9,1
1.14,1.52,89.26,31.17,24.2,20.9,1
-0.95,1.48,81.4,31.16,24.2,21,1
0.39,1.61,99.85,31.05,24.2,20.9,1
0.57,1.37,120.43,30.87,24.2,21,1
-1.04,1.21,140.22,30.76,24.2,21,1
-0.1,1.03,129.92,30.52,24.2,21.1,1
-0.68,1.02,93.69,30.38,24.1,21.1,1
0.89,1.2,97.21,30.23,24.1,21.1,1
-0.14,1.36,90.33,30.15,24.1,21.2,1
0,1.4,82.2,29.99,24.1,21.1,1
0.19,1.4,95.31,29.91,24.1,21.1,1
-0.15,1.57,103.72,29.7,24.1,21.1,1
-0.17,1.53,93.35,29.48,24.1,21.2,1
0.16,1.44,91.1,29.19,24.1,21.2,1
-0.08,1.47,115.73,29.05,24.1,21.2,1
0.06,1.2,88.72,29.01,24.1,21.3,1
0.2,1.13,97.46,29.19,24.1,21.3,1
0.41,1.48,97.32,28.83,24.1,21.3,1
-1.04,1.45,93.68,28.66,24.1,21.3,1
0.03,1.5,76.89,28.9,24.1,21.3,1
2.28,1.37,73.86,28.82,24.1,21.3,1
-1.42,1.38,77.17,28.66,24.1,21.4,1
2.04,1.33,78.3,28.54,24.1,21.4,1
-2.34,1.36,87.49,28.31,24.1,21.6,1
0.32,1.29,97.01,28.08,24.1,21.5,1
-0.47,1.2,84.23,28.37,24.1,21.4,1
-0.12,1.19,113.46,28.47,24.1,21.4,1
0.16,1.14,72.85,28.51,24.1,21.4,1
-0.13,1.09,64.68,28.45,24,21.4,1
0.22,1,62.37,28.36,24,21.5,1
-0.44,0.89,80.52,28.03,24,21.4,1
0.46,0.89,88.34,27.72,24,21.5,1
-0.55,0.79,82.17,27.81,24,21.5,1
-0.44,0.65,77.29,27.87,24,21.5,1
1.2,0.75,85.63,27.82,24,21.5,1
-0.18,0.91,82.99,28.05,24,21.5,1
0.22,1.06,99.11,28.52,24,21.5,1
0.05,1.18,88.78,28.69,24,21.6,1
-0.33,1.3,96.56,28.77,24,21.5,1
-1.04,1.36,118.66,28.8,24,21.9,1
0.64,1.51,125.25,29.07,24,21.6,1
0.07,1.63,123,29.4,24,21.7,1
0.27,1.69,107.47,29.61,23.9,22,1
0.01,1.91,99.74,30.23,23.9,21.8,1
0.61,2.31,97.51,31.01,23.9,21.9,1
-0.67,2.13,90.37,31.73,23.9,21.8,1
-0.14,2.33,89.55,32.26,23.9,21.9,0
-0.16,2.23,89.34,32.64,23.9,22,0
0.2,2.16,83.91,33.17,23.9,21.9,0
-0.01,2.02,87.71,33.59,23.9,22,0
0.12,2,90.37,34.07,23.9,22,0
0.09,1.85,84.7,34.44,23.9,22.1,0
-0.16,1.74,84.08,34.7,23.9,22,0
-0.07,1.77,84.96,34.98,23.9,22,0
0.14,1.85,87.51,35.14,23.9,22.2,0
-0.22,1.79,87.96,35.17,23.9,22,0
-0.28,1.74,82.58,35.32,23.9,22,0
0.57,1.62,83.22,35.48,23.9,22,0
-0.18,1.52,82.85,35.65,23.9,22,0
0.25,1.4,83.02,35.75,24,22,0
-0.12,1.61,82.06,35.84,24,22,0
0.06,1.56,81.64,35.86,24,22,0
-0.26,1.49,81.03,35.79,24,22,0
-0.07,1.51,82.74,35.7,24.1,22,0
0.09,1.52,81.93,35.68,24.1,22,0
0.05,1.43,78,35.69,24.1,22,0
-0.02,1.31,71.8,35.72,24.1,22.1,0
0.45,1.14,84.07,35.63,24.2,22,0
-0.33,1.18,90.31,35.67,24.2,22,0
-0.18,1.1,81.87,35.74,24.2,22,0
0.2,1.11,80.81,35.84,24.2,22,0
-0.17,1.08,80.57,35.86,24.2,22,0
0.06,1.17,81.17,35.78,24.3,21.9,0
0.08,1.31,85.4,35.72,24.3,21.9,0
0.09,1.34,92.11,35.68,24.3,21.9,0
-0.03,1.41,85.32,35.56,24.3,21.9,0
-0.07,1.48,92.64,35.51,24.3,21.9,0
0.91,1.81,80.92,35.37,24.3,21.8,0
-0.91,1.79,94.57,35.26,24.4,21.9,0
0.2,1.5,95.35,35.23,24.4,21.9,0
-0.26,1.4,83.77,35.03,24.4,21.9,0
-0.04,1.6,84.22,34.88,24.4,21.9,0
-0.02,1.55,79.94,34.75,24.4,21.9,0
0.04,1.76,84.83,34.49,24.4,21.9,0
0.11,1.69,78.27,34.3,24.4,21.9,0
0.53,1.48,80.03,34.29,24.4,21.8,0
-0.65,1.4,80.62,34.54,24.4,21.8,0
-0.1,1.28,83.26,34.74,24.4,21.8,0
-0.3,1.54,77.87,34.75,24.4,21.8,0
0.59,1.56,75.41,34.74,24.5,21.8,0
0.51,1.59,78.12,34.76,24.5,21.9,0
-0.54,1.56,78.28,34.74,24.5,21.8,0
0.45,1.47,73.72,34.61,24.5,21.8,0
-0.4,1.42,90.17,34.6,24.5,21.9,0
-0.32,1.6,79.42,34.76,24.5,22,0
0.05,1.44,75.57,34.95,24.5,21.9,0
0.45,1.34,79.36,35.12,24.5,21.9,0
-0.23,1.27,80.75,35.18,24.5,21.9,0
-0.07,1.15,77.93,35.11,24.5,21.8,0
0.17,1.31,78.75,35.17,24.5,21.8,0
-0.27,1.47,80.94,35.33,24.5,21.9,0
0.15,1.63,80.57,35.39,24.5,21.8,0
0.01,1.64,77.09,35.49,24.5,21.9,0
0.04,1.81,80.92,35.62,24.5,21.8,0
-0.16,1.49,84.17,35.51,24.5,21.9,0
-1.26,1.44,80.76,35.46,24.5,21.8,0
1.6,1.5,79.94,35.39,24.5,21.8,0
-0.11,1.35,74.34,35.27,24.5,21.9,0
-0.18,1.56,81.3,35.23,24.5,22,0
-0.06,1.45,87.76,35.39,24.6,22,0
-0.12,1.48,81.36,35.34,24.6,22.2,0
0,1.68,81.87,35.39,24.6,22.2,0
0.22,1.81,84.6,35.49,24.6,22.2,0
-0.06,1.78,77.53,35.49,24.6,22.2,0
-0.18,1.76,78.34,35.52,24.6,22.1,0
0,1.63,77.16,35.52,24.6,22.1,0
0.29,1.78,85.75,35.55,24.6,22.1,0
0.09,1.91,78.32,35.58,24.6,22.2,0
-0.12,1.76,81.57,35.56,24.6,22.4,0
0.04,1.85,80.29,35.67,24.6,22.2,0
-0.16,1.82,91.94,35.75,24.6,22.2,0
0.2,1.68,80.87,35.65,24.6,22.2,0
-0.17,1.58,76.88,35.53,24.6,22.2,0
-0.03,1.63,79.46,35.57,24.6,22.3,0
-0.37,1.82,79.82,35.51,24.6,22.3,0
0.31,1.78,83.01,35.42,24.6,22.2,0
0.17,1.89,84.95,35.41,24.6,22.2,0
-0.73,2.08,80.2,35.45,24.6,22.2,0
0.04,2.36,78.99,35.53,24.6,22.1,0
1.03,2.48,79.34,35.48,24.7,22.2,0
0.96,2.57,89.08,35.42,24.7,22.1,0
-10.14,2.44,96.14,35.39,24.7,22.2,0
0.05,0.42,75.65,28.06,26.2,12.6,1
0.01,0.44,82.97,29.05,26.2,12.7,1
0.26,0.39,90.42,29.85,26.2,12.6,1
-0.4,0.38,96.6,30.38,26.2,12.5,1
0.15,0.31,96.37,30.91,26.2,12.5,1
-0.31,0.28,95.52,31.46,26.3,12.4,1
0.66,0.28,93.46,31.79,26.3,12.5,1
-0.44,0.28,90.55,32.2,26.3,12.4,1
-0.01,0.28,96.44,32.56,26.3,12.3,1
-0.09,0.29,97.59,32.87,26.3,12.3,1
0.16,0.31,97.43,33.1,26.3,12.3,1
-0.11,0.33,93.22,33.42,26.3,12.8,1
