BVP,EDA,HR,TEMP,Tin,Rhin,TSV
-0.02,7.05,85.93,35.57,29.3,43.7,1
0.06,8.37,88.34,35.63,29.2,43.8,1
-0.55,8.61,79.63,35.67,29.2,43.6,1
0.67,8.02,83.68,35.64,29.2,43.7,1
0.01,8.09,86.25,35.6,29.2,43.7,1
-0.06,8.08,92.49,35.66,29.2,44,1
-0.01,7.96,95.7,35.69,29.2,44.5,1
-0.07,7.99,99.69,35.69,29.2,45.1,1
-0.13,7.95,99.88,35.67,29.2,47.6,1
0.21,8.53,99.29,35.66,29.2,48.7,1
0.19,9.33,98.27,35.72,29.2,49.9,1
-0.43,9.91,99.33,35.86,29.2,52.1,1
0.4,10.44,100.79,35.93,29.2,53.2,1
-0.38,11.15,99.3,35.95,29.2,54.3,1
-0.09,11.59,98.92,35.92,29.2,55.6,1
-1.59,12.14,91.96,35.85,29.2,56.8,1
0.86,10.11,94.96,35.83,29.2,59.1,1
-0.43,10.34,88.55,35.82,29.2,59.1,1
0.96,10.39,100.37,35.92,29.2,60.3,1
0.65,9.91,95.98,35.95,29.2,58.9,1
-0.34,8.92,97.48,35.95,29.2,58.1,1
0.14,8.5,94.05,35.95,29.2,58.9,1
-0.05,8.35,98.25,36.01,29.2,60,1
-0.02,7.41,95.4,36.02,29.1,60.2,1
0,6.66,94.81,36.01,29.1,61,1
-0.02,6.51,99.09,36.03,29.1,61.1,1
0.08,6.73,98.15,36.04,29.1,61.7,1
-0.06,6.83,94.15,36.07,29.1,62,1
0.08,7.11,87.37,36.07,29.1,62.1,1
0,7.19,89.43,36.06,29.1,63.3,1
-0.11,8.03,85.76,36.04,29.1,63.4,1
-0.02,8.52,90.41,36.03,29.1,64.7,1
0.5,8.17,95.16,36.03,29.1,64.4,1
-0.32,8.93,89.79,36.02,29.1,64.8,1
-0.25,7.68,87.35,35.98,29.1,64.9,1
-0.04,8.35,87.36,35.98,29.1,65.1,1
-0.37,8.86,88.14,35.98,29.1,65.3,1
0.6,9.04,88.72,35.98,29,65.4,1
-0.08,9.55,87.7,35.97,29,65.8,1
0.02,9.9,87.97,35.94,29,66,1
-0.17,9.22,91.33,35.93,29,66.3,1
-0.81,7.48,103.34,35.89,29,66.9,1
0.9,6.85,99.17,35.83,29,67,1
-0.64,6.57,100.05,35.78,29,67.7,1
-0.25,6.35,121.35,35.46,29,66.9,1
0.6,6.26,104.76,35.38,29,67.5,1
0.18,6.46,78.38,35.1,29,67.8,1
-0.16,6.05,85.11,34.66,29,67.5,1
0.43,6.03,85.36,34.27,29,68.1,1
-0.16,8.16,100.2,34.44,29,67.5,1
0.1,9.5,90.24,34.65,29,67.3,1
-0.09,9.27,82.23,34.81,29,66.6,1
-0.07,9.6,89.48,34.89,29,62.6,1
-0.01,9.78,89.25,34.98,28.9,58.8,1
0.09,9.75,82.7,35.04,28.8,55.7,1
-0.18,7.48,87.37,35,28.7,53.4,1
-0.07,3.51,85.98,34.37,28.6,51.7,1
0.16,2.7,83.37,34.65,28.5,50.6,1
0.1,3.34,116.75,34.77,28.4,50.4,1
0.09,3.91,145.13,34.79,28.3,50.7,1
-0.12,4.16,96.33,34.83,28.2,50.5,1
0.05,5.15,91.82,34.87,28.1,50,1
0.22,5.79,84.76,34.9,28,49.6,1
0.39,5.93,85.01,34.96,27.9,49.2,1
-0.67,6.26,83.43,35.01,27.8,48.8,1
0.07,6.04,79.12,35.02,27.8,48.3,1
0.03,6.04,86.98,35.01,27.7,47.8,1
-0.14,6.15,78.36,35,27.6,47.5,1
-0.08,3.65,74.04,34.77,27.5,47.6,1
0.5,1.93,79.94,34.72,27.4,46.9,0
-0.38,1.01,84.03,34.77,27.4,46.7,0
-0.03,0.9,84.99,34.72,27.3,46.4,0
-0.15,0.75,85.54,34.68,27.2,46.1,0
0.32,0.58,77.29,34.88,27.1,45.3,0
-0.08,0.35,80.9,34.89,27.1,45.2,0
-0.14,0.35,81.1,34.82,27.1,45,0
0.08,0.3,82.3,34.86,27,44.7,0
-0.02,0.28,97.66,34.89,27,44.3,0
0.11,0.28,94.28,34.84,26.9,43.7,0
0.02,0.27,82.54,34.98,26.9,43.3,0
0.02,0.27,77.78,35.09,26.8,42.8,0
-0.09,0.27,77.13,35.1,26.7,42.4,0
0.03,0.26,72.6,35.03,26.7,42,0
0,0.26,71.13,34.99,26.6,41.5,0
0.03,0.25,69.72,34.99,26.6,41.2,0
0,0.22,75.38,34.94,26.5,40.5,0
-0.09,0.24,85.77,34.91,26.5,40.3,0
0.04,0.25,80.19,34.87,26.4,39.9,0
0.05,0.24,79.85,34.85,26.3,39.4,0
-0.12,0.25,77.63,34.84,26.3,39,0
1.03,0.24,72.99,34.83,26.2,38.5,0
-0.95,0.24,70.98,34.83,26.2,38.3,0
-0.08,0.24,74.04,34.82,26.1,38,0
0.04,0.24,74.42,34.81,26.1,37.7,0
0.04,0.24,75.22,34.81,26,37.3,0
0.03,0.24,80.47,34.79,25.9,37.2,0
0.08,0.25,82.24,34.77,25.9,37,0
-0.15,0.24,78.1,34.77,25.8,36.6,0
-0.06,0.25,77.57,34.77,25.8,36.3,0
1.08,0.26,81.48,34.76,25.8,36.2,0
-1.21,0.25,81.85,34.74,25.7,35.9,0
0.2,0.25,81.45,34.72,25.7,35.7,0
-0.4,0.25,79.16,34.68,25.6,35.6,0
0.37,0.26,81.02,34.65,25.6,35.4,0
-0.01,0.29,83.37,34.61,25.5,35.3,0
0.26,0.29,81.56,34.52,25.5,35.1,0
-0.07,0.32,78.54,34.44,25.4,34.9,0
-0.17,0.33,80.15,34.36,25.4,34.8,0
0.04,0.33,83.13,34.31,25.3,34.8,0
0.1,0.31,82.5,34.3,25.3,34.7,0
-0.15,0.29,86.99,34.32,25.2,34.5,0
-0.03,0.29,83.12,34.3,25.2,34.5,0
0.08,0.29,79.28,34.28,25.2,34.7,0
-0.02,0.28,80.99,34.24,25.1,34.7,0
0.05,0.31,76.92,34.19,25.1,34.6,0
0.03,0.3,82.21,34.17,25.1,34.6,0
-0.68,0.29,82.14,34.14,25,34.5,0
0.97,0.18,77.53,33.91,25,34.5,0
0.03,0.23,79.44,33.86,25,34.6,-1
-0.4,0.23,75.39,33.83,24.9,34.5,-1
0,0.23,77.03,33.76,24.9,34.5,-1
0.06,0.23,67.19,33.71,24.8,34.5,-1
-0.17,0.23,75.44,33.67,24.8,34.5,-1
0.23,0.23,75.56,33.76,24.8,34.4,-1
-0.17,0.24,75.85,33.81,24.8,34.2,-1
0.01,0.24,75.02,33.76,24.7,34.2,-1
0.02,0.43,78.52,33.67,24.7,34.1,-1
-0.02,0.52,77.29,33.67,24.7,34.2,-1
0.97,0.49,83.29,33.6,24.6,34,-1
-0.89,0.39,69.93,33.5,24.6,34.1,-1
0.68,0.21,80.01,33.46,24.6,34.1,-1
-0.73,0.12,82.14,33.41,24.5,34,-1
0.18,0.16,80.25,33.39,24.5,34,-1
-0.51,0.33,81.19,33.28,24.5,33.9,-1
0.46,0.25,79.71,33.15,24.4,34.1,-1
0.08,0.27,78.08,33.24,24.4,34,-1
-0.42,0.24,86.67,33.38,24.4,33.9,-1
0.23,0.22,86.51,33.52,24.4,33.8,-1
-0.21,0.19,81.08,33.66,24.3,33.9,-1
0.32,0.5,78.25,33.65,24.3,33.8,-1
-0.07,0.48,83.16,33.53,24.3,33.8,-1
0.09,0.43,83.27,33.51,24.3,33.8,-1
-0.41,0.43,77.53,33.42,24.2,33.8,-1
0.41,0.55,82.66,33.39,24.2,33.6,-1
-0.72,0.45,81.76,33.35,24.2,33.6,-1
0.64,0.56,92.56,33.33,24.2,33.6,-1
-0.04,0.49,82.35,33.28,24.1,33.5,-1
-0.02,0.43,80.32,33.2,24.1,33.5,-1
0.07,0.37,84.47,33.3,24.1,33.6,-1
-0.01,0.31,87.73,33.54,24,33.5,-1
0.13,0.25,85.03,33.71,24,33.6,-1
-0.17,0.44,96.61,33.67,24,33.4,-1
-0.3,0.4,111.14,33.72,24,33.6,-1
0.36,0.33,80.41,33.83,24,33.7,-1
-0.02,0.37,81.41,33.98,24,33.9,-1
0,0.31,82.23,33.99,23.9,33.7,-1
-0.02,0.36,78.01,34.06,23.9,33.8,-1
-0.04,0.36,79.37,34.2,23.9,33.9,-1
-0.19,0.32,78.48,34.22,23.9,33.9,-1
-0.16,0.26,81.81,34.27,23.9,33.9,-1
0.33,0.37,77.82,34.32,23.9,34,-1
-0.49,0.39,80.68,34.24,23.9,34.4,-1
0.51,0.3,86.73,34.13,23.9,34.2,-1
0.28,0.23,80.53,34.07,23.9,34.2,-1
0,0.31,82.43,34.04,23.9,34.2,-1
-0.29,0.46,83.63,34.12,23.9,34.1,-1
1.18,0.69,97.45,33.99,28.5,57.6,0
-1.16,0.83,90.35,33.78,28.5,57.5,0
0.09,0.68,92.77,34.09,28.5,57.6,0
-0.07,0.64,90.99,34.28,28.5,57.7,0
0.15,0.57,89.21,34.41,28.5,57.8,0
-0.12,0.66,89.3,34.62,28.5,57.7,0
-0.17,0.77,94.78,34.83,28.5,57.8,0
0.17,1.15,119.7,34.98,28.5,57.8,0
-0.02,1.3,99.02,35.06,28.5,57.7,0
0.05,1.36,100.88,35.16,28.5,57.8,0
-0.07,1.37,95.98,35.25,28.5,57.6,0
0.03,1.31,88.25,35.34,28.5,57.6,0
0.05,1.03,89.57,35.48,28.5,57.6,0
0.05,1.25,95.14,35.59,28.5,57.5,0
-0.18,1.42,106.01,35.66,28.6,57.3,0
0.17,1.38,98.68,35.72,28.6,57.2,0
-0.18,1.5,94.62,35.75,28.6,57.1,0
-0.29,1.54,88.07,35.77,28.6,56.9,0
0.45,1.4,90.35,35.78,28.6,56.6,0
-0.02,1.18,88.65,35.81,28.6,56.6,0
-0.16,1.2,97.53,35.84,28.6,56.4,0
0.15,1.26,94.36,35.88,28.6,56.2,0
-0.11,1.31,92.61,35.94,28.6,55.9,0
0.05,1.45,95.08,35.96,28.6,55.8,0
-0.05,1.53,91.43,35.97,28.7,55.7,0
0.07,1.67,92.98,35.96,28.7,55.5,0
0.13,1.57,89.58,35.97,28.7,55.4,0
-0.3,2.22,92.56,35.98,28.7,55.4,0
0.02,2.29,91.84,35.98,28.7,55.3,0
0.14,2.03,93.02,35.93,28.7,55,0
0.03,1.83,93.21,35.93,28.7,54.8,0
-0.04,1.95,91.16,35.93,28.7,54.7,0
-0.09,2.01,94.11,35.98,28.7,54.5,0
0.11,1.96,90.43,36.05,28.7,54.4,0
-0.54,2.13,94.92,36.09,28.7,54.1,0
0.47,1.96,95.9,36.13,28.7,54.1,0
-0.61,1.83,91.74,36.16,28.8,54.1,0
0.75,1.68,92.25,36.16,28.8,53.8,0
-0.38,1.47,94.14,36.18,28.8,53.7,0
0.12,1.36,90.93,36.18,28.8,53.6,0
0.32,1.24,90.41,36.22,28.8,53.6,0
-0.42,1.13,86.75,36.25,28.8,53.3,0
0.59,1.06,89.8,36.3,28.8,53.2,0
-0.33,0.99,89.82,36.31,28.8,53.2,0
-0.3,1.08,91.41,36.28,28.8,53.1,0
0.31,1.38,91.25,36.28,28.8,52.8,0
0.18,1.18,96.66,36.28,28.8,52.8,0
-0.4,1.14,87.99,36.24,28.8,52.8,0
0.2,1.02,89.27,36.17,28.8,52.6,0
0.26,0.97,89.6,36.16,28.8,52.4,0
-0.19,0.94,90.41,36.17,28.8,52.4,0
-0.14,0.91,90.44,36.2,28.8,52.3,0
0.07,0.94,93.53,36.22,28.8,52.1,0
-0.13,0.9,91.36,36.25,28.8,52,0
-0.38,0.86,91.17,36.26,28.8,51.7,0
0.15,0.8,88.99,36.28,28.8,51.7,0
0.58,0.78,85.55,36.31,28.9,51.6,0
0.24,0.82,86.83,36.33,28.9,51.4,0
-0.02,0.8,89.67,36.34,28.9,51.2,0
-0.87,0.78,86.28,36.33,28.9,51,0
1.04,0.73,89.65,36.32,28.9,51,0
-0.41,0.77,90.83,36.27,28.9,50.9,0
0.82,0.77,89.23,36.23,28.9,50.9,0
-1,0.79,92.26,36.27,28.9,50.7,0
0.09,0.91,89.68,36.31,28.9,50.4,0
-0.09,1.09,89.08,36.31,28.9,50.3,0
0.06,1.51,103.64,36.33,28.9,50.2,0
-0.03,1.91,99.92,36.35,28.9,50,0
0.36,2.06,92.39,36.34,28.9,50,0
-0.54,2.69,92.42,36.32,28.9,50,1
-0.33,2.92,91.52,36.34,28.9,49.8,1
0.44,3.11,96.12,36.36,28.9,49.8,1
0.12,2.98,92.38,36.28,28.9,49.8,1
-0.13,3.26,94.4,36.25,28.9,49.8,1
0.16,3.18,95.59,36.34,28.9,49.6,1
-0.17,2.96,90.22,36.4,28.9,49.6,1
-0.05,2.9,89.12,36.42,28.9,49.7,1
0.14,2.64,90.43,36.34,28.9,49.6,1
-0.15,2.87,93.91,36.33,28.9,49.5,1
-0.23,3.14,91.73,36.35,29,49.4,1
0.15,2.99,91.64,36.34,29,49.3,1
0.14,2.92,92.86,36.33,29,49.3,1
0.24,2.91,91.21,36.31,29,49.5,1
-0.31,2.9,87.4,36.32,29,49.1,1
0.07,2.65,89.8,36.32,29,49.2,1
-0.45,2.51,91.02,36.3,29,49.1,1
0.16,2.43,91.37,36.33,29,49,1
0.12,2.47,94.33,36.34,29,49,1
-0.19,2.28,94.02,36.34,29,48.9,1
0.27,2.55,95.58,36.35,29,48.9,1
0.04,2.74,94.8,36.36,29,48.8,1
-0.07,2.75,88.82,36.36,29,48.8,1
-0.67,2.51,92.89,36.36,29,48.7,1
0.89,2.43,91.92,36.33,29,48.5,1
-0.25,2.66,92.58,36.3,29,48.4,1
-0.08,2.66,93.55,36.26,29,48.4,1
0.36,2.46,89.94,36.22,29,48.4,1
-0.1,2.58,91.23,36.25,29,48.4,1
-0.02,2.62,92.45,36.29,29,48.2,1
-0.57,2.35,92.29,36.28,29,48.2,1
0.28,2.14,90.53,36.29,29,48.2,1
0.16,1.97,91.48,36.29,29,48.1,1
0.19,1.82,91.2,36.31,29,48,1
0.03,1.74,92.57,36.32,29,47.9,1
-0.22,1.73,89.88,36.32,29,47.8,1
0.22,1.85,94.17,36.32,29,47.7,1
-0.21,1.84,90.44,36.32,29,47.6,1
0.04,1.92,93.11,36.32,29,47.5,1
-0.01,1.74,92.13,36.29,29,47.4,1
0.07,1.63,92.19,36.3,29,47.3,1
-0.44,1.66,94.23,36.34,29,47.1,1
0.52,2.15,92.81,36.37,29,47.1,1
-0.07,2.17,89.32,36.35,29,47.1,1
-0.19,2.15,92.25,36.32,29,47.3,1
-0.08,2.19,89.28,36.27,29,47,1
0.22,2.34,89.26,36.28,29,46.8,1
0.09,2.21,87.58,36.28,29,46.9,1
-0.08,2.22,92.18,36.26,29,46.9,1
-0.04,2.18,89.45,36.21,29,46.7,1
0,2.1,93.56,36.21,29,46.8,1
0.04,2.15,89.89,36.18,29,46.6,1
-0.1,2.08,85.49,36.19,29,46.6,1
-0.02,1.98,88.37,36.2,29,46.5,1
0.24,1.8,90.42,36.22,29.1,46.8,1
-0.1,1.71,90.08,36.24,29.1,46.6,1
0.07,1.62,90.8,36.26,29.1,46.5,1
-0.34,1.49,90.5,36.25,29.1,46.3,1
0.16,2.14,86.84,36.27,29.1,46.4,1
0.13,2.17,91.32,36.25,29.1,46.6,1
-1.12,1.66,88.38,36.22,29.1,46.4,1
1.26,1.56,79.85,36.21,29.1,46.6,1
-0.07,1.31,80.84,36.18,29.1,46.7,1
-0.02,1.02,84.34,36.2,29.1,46.6,1
-0.03,0.98,82.29,36.25,29.1,46.6,1
-0.07,0.94,80.56,36.3,29.1,46.6,1
0.23,0.91,84.54,36.33,29.1,46.6,1
-0.24,0.89,81.87,36.34,29.1,46.7,1
-0.42,0.92,79.57,36.35,29.1,46.7,1
0.22,1.11,80.79,36.39,29.1,46.6,1
0.25,1.11,88.43,36.34,29.1,46.5,1
0.13,1.08,86.8,36.2,29.1,46.5,1
-0.01,1.06,83.65,36.19,29.1,46.3,1
-0.02,1.04,88.92,36.16,29.1,46.2,1
-0.1,1.01,89,36.17,29.1,46,1
0.04,0.96,85.88,36.18,29,46.2,1
-0.05,0.96,88.53,36.2,29.1,46,1
-0.01,0.93,87.78,36.21,29.1,46.3,1
-0.01,0.9,86.54,36.22,29,46.1,1
0.04,0.88,83.9,36.22,29,46.2,1
0.09,0.88,86.16,36.21,29,46.1,1
-0.41,0.85,89.98,36.2,29.1,46.1,1
0.35,0.77,86.25,36.13,29.1,45.9,1
-0.12,0.78,83.27,36.11,29.1,45.9,1
-0.33,0.83,81.69,36.14,29.1,45.9,1
0.46,0.87,78.93,36.15,29.1,45.8,1
0,0.87,81.66,36.18,29.1,45.7,1
0.27,0.86,75.7,36.22,29,45.4,1
-0.3,0.95,84.86,36.2,29.1,45.6,1
-0.09,1.19,90.63,36.12,29.1,45.3,1
0.05,1.16,83.03,36,29,45.4,1
-0.03,1.15,84.31,36,29.1,45.5,1
-0.02,1.06,82.45,35.98,29,45.5,1
-0.02,1.1,83.74,35.98,29.1,45.6,1
0.19,1.04,82,35.99,29.1,45.6,1
-0.17,1.05,81.13,36,29,45.4,1
0.11,1.11,75.71,36.03,29,45.5,1
0.11,1.16,84.38,36.05,29.1,45.6,1
0.44,1.1,80.45,36.07,29.1,45,1
-1.1,1.01,77.14,36.07,29,45.1,1
0.9,1.23,80.26,36.06,29,45.2,1
-0.34,1.22,78.14,36.07,29.1,45,1
0.09,1.21,78.14,36.09,29.1,45.2,1
-0.3,1.21,77.89,36.12,29.1,44.9,1
0.24,1.27,78.98,36.15,29,44.8,1
-0.01,1.31,82.68,36.16,29,44.7,1
-0.09,1.35,77.69,36.16,29,44.8,1
0.08,1.39,76.08,36.17,29,44.8,1
-0.04,1.51,78.81,36.19,29,44.7,1
0.06,1.72,80.36,36.22,29,44.6,1
0.08,1.63,78.49,36.21,29,45.1,1
0.07,1.35,83.7,36.16,29,45,1
-0.25,1.38,83.56,36.07,29,44.9,1
-0.11,1.29,87,36.06,29,44.7,1
0.43,1.12,84.69,36.07,29,44.8,1
-1.56,1.14,84.5,36.09,29,44.7,1
1.28,1.34,85.58,36.11,29,44.6,1
-0.34,1.27,82.88,36.17,29,44.5,1
0.5,1.31,83.77,36.18,29,44.4,1
-0.26,1.18,83.48,36.13,29,44.4,1
-0.01,1.09,88.06,36.1,29,44.4,1
0.01,1.04,82.46,36.07,29,44.3,1
0.24,0.99,82.96,36.04,29,44.3,1
-0.1,0.9,84.64,36.06,29,44.2,1
-0.03,0.87,85.32,36.1,29,44.1,1
0.08,0.87,84.05,36.13,29,44.2,1
-0.03,1,85.61,36.15,29,44,1
-0.04,1.07,86.69,36.16,29.1,44,1
-0.19,1.47,84.16,36.16,29,43.8,1
0.1,1.9,86.73,36.16,29.1,43.8,1
0.08,1.77,87.88,36.14,29,43.7,1
-0.08,1.98,88.48,36.15,29.1,43.6,1
0.12,2.08,87.62,36.16,29.1,43.8,1
0.17,2.11,86.18,36.17,29.1,43.7,1
-0.84,2.37,88.66,36.2,29.1,43.8,1
0.5,2.33,89.25,36.21,29.1,43.8,1
0.05,2.03,84.32,36.16,29.1,43.8,1
-0.04,2.03,88.6,36.03,29.1,43.7,1
0.32,1.96,90.14,35.99,29.1,43.9,1
-0.44,2.02,91.56,35.96,29.1,43.7,1
0.11,1.97,83.84,35.91,29.1,43.7,1
0.2,2.13,88,35.9,29.1,43.8,1
0.09,2.26,90.8,35.84,29.1,43.8,1
-0.12,2.52,85.93,35.85,29.1,43.7,1
-0.04,2.52,85.3,35.92,29.1,43.7,1
-0.02,2.59,89.03,35.99,29.1,43.7,1
0.05,2.58,87.43,36.04,29.1,43.6,1
0.03,2.29,88.49,36,29.1,43.6,1
0.81,2.51,88.02,35.82,29.1,43.8,1
-1.54,2.42,84.11,35.66,29.1,43.7,1
0.66,2.52,85.46,35.54,29.1,43.6,1
0.08,2.91,86.39,35.51,29.1,43.4,1
-1.15,2.81,102.38,35.52,29.1,43.4,1
1.12,2.76,99.06,35.55,29,43.2,1
0.07,2.57,84.55,35.55,29,43.1,1
-0.38,2.25,77.48,35.48,29,43.2,1
-0.36,2.18,79.59,35.28,29,43.3,1
0.58,1.85,88.49,34.65,29,43.5,1
-0.09,1.71,103.58,34.34,29,44,1
-0.12,1.6,103.34,34.43,29,45.1,1
-0.16,1.54,102.87,34.55,29,46.7,1
-0.23,1.44,98.22,34.7,28.9,48.9,1
0.43,1.43,88.85,34.83,28.9,49.9,1
0.24,1.38,81.87,34.76,28.9,51.6,1
0.04,1.34,93.17,34.74,28.9,52,1
0.49,1.34,112.63,34.84,28.9,52.4,1
-0.55,1.26,113.29,34.93,28.9,52.5,1
0.74,1.21,104.54,34.9,28.9,53.8,1
0.19,1.79,89.84,34.69,28.9,54,1
-0.88,2.55,83.37,34.47,28.9,54.7,1
0.13,3.85,95.84,34.48,28.9,54.8,1
-0.88,3.88,113.39,34.56,28.9,54.8,1
0.73,4.36,110.16,34.62,28.9,55.8,1
0.53,5.21,119.06,34.53,28.8,55.5,1
-0.54,5.18,110.72,34.31,28.8,55.9,1
-0.03,5.5,106.4,34.23,28.8,55.7,1
-0.03,5.86,94.97,34.22,28.8,55.7,1
0.15,5.8,94.17,34.39,28.8,56,1
-0.42,5.52,102.56,34.71,28.8,55.7,1
0.22,5.42,112.28,34.87,28.8,55.8,1
0.13,5.23,97.33,35.02,28.8,55.8,1
-0.04,5.56,89.53,35.14,28.8,56,1
-0.1,5.63,109.99,35.14,28.8,56.1,1
0.16,6.19,114.03,35.3,28.8,56.1,1
-0.05,5.54,111.02,35.36,28.8,56.3,1
0.34,4.97,114.38,35.42,28.8,56.5,1
-0.38,5.14,103.01,35.48,28.8,56.2,1
0.06,5.16,87.54,35.28,28.8,56.7,1
-0.11,5.32,100.57,34.99,28.8,56.5,1
0.73,5.1,112.02,35.09,28.8,56.6,1
-0.62,5.75,111.79,35.25,28.8,56.7,1
-0.03,7.08,118.23,35.26,28.8,56.9,1
-1.54,7.46,111.36,35.36,28.8,57.3,1
1.51,6.98,112.17,35.49,28.8,57.1,1
0.04,7.05,102.99,35.59,28.8,57.8,1
1.61,7.11,84.31,35.8,28.8,58.7,1
-1.96,7.62,100.48,35.88,28.8,58.7,1
0.3,7.27,108,35.9,28.8,58.3,1
0.25,7.23,107.58,35.89,28.8,59,1
0.02,8.03,104.53,35.96,28.8,58.9,1
-0.27,8.49,104.59,35.98,28.8,59.3,1
0.2,8.66,103.11,35.93,28.8,59.1,1
0.05,9.09,98.9,35.82,28.8,59.2,1
-0.41,9.2,99.89,36.02,28.8,59.1,1
0.34,8.93,103.05,36.17,28.8,59,1
-0.2,8.93,105.01,36.07,28.8,59.1,1
-0.1,8.73,95.44,35.96,28.8,59.1,1
0.06,8.35,95.89,36.02,28.8,59.8,1
0.14,7.75,93.04,36.25,28.8,59.3,1
0.25,7.82,81.29,36.46,28.8,59.5,1
-0.27,7.44,85.78,36.46,28.8,59.9,1
0.19,7.35,91.95,36.46,28.8,59.6,1
-0.3,7.37,89.98,36.49,28.8,59.8,1
0.17,7.3,87.9,36.48,28.8,59.5,1
0.73,7.61,95.7,36.48,28.8,59.4,1
-0.93,7.56,108.72,36.38,28.8,59.6,1
-0.5,7.25,111.3,36.18,28.8,59.8,1
1.04,6.3,118.44,36.03,28.8,60.5,1
-0.25,5.95,103.54,35.74,28.8,60,1
0.28,5.58,96.08,35.38,28.8,60.1,1
-0.91,5.36,109.85,34.93,28.8,59.8,1
0.8,5.34,114.43,34.97,28.8,59.5,1
-0.64,5.43,91.85,34.98,28.8,59.7,1
0.88,5.42,88.17,34.79,28.8,59.1,1
-0.69,5.59,108.71,34.5,28.8,59.1,1
0.16,6.15,115.95,34.5,28.8,58.9,1
0.04,6.54,116.74,34.59,28.8,59.3,1
-0.66,6.77,113.67,34.81,28.8,59,1
0.43,6.53,88.72,34.87,28.8,59,1
-0.36,6.87,91.68,34.97,28.8,58.9,1
1.37,6.76,98.36,35.09,28.8,59.6,1
-1.12,7.38,109.98,35.08,28.8,59.4,1
0.17,7.64,104.25,35.3,28.8,55.6,1
0.61,7.75,98.46,35.45,28.7,52.6,1
-0.12,7.72,96.7,35.43,28.7,50,1
-0.44,8.05,103.93,35.54,28.6,48.6,1
-0.19,7.85,90.6,35.56,28.5,47.7,1
-1.75,7.49,79.84,35.58,28.4,47.2,1
2.16,8.59,97.79,34.36,28.4,47.3,1
-0.2,11.27,98.3,34.87,28.3,47.7,1
0.1,12.56,91.93,35.26,28.2,47.7,1
-0.05,13.43,92.99,35.48,28.1,46.9,1
-0.14,14.6,91.1,35.61,28.1,47.3,1
0,14.58,96.02,35.64,28,46.7,1
0.07,14.93,90.61,35.64,27.9,47.1,1
0.01,15.36,90.35,35.66,27.9,46.4,1
0.01,15.82,89.42,35.65,27.8,46.2,1
0.04,14.9,93.6,35.59,27.8,45.5,1
-0.23,15.07,98.07,35.37,27.7,44.6,1
0.22,14.44,98.01,35.36,27.6,43.4,1
-0.06,13.57,93.5,35.38,27.6,43.3,1
0.06,13.72,89.35,35.38,27.5,42.5,1
0.04,15.11,94.98,35.37,27.4,42.1,1
0.01,5.53,97.13,34.48,27.3,42,1
0.01,3.79,89.34,34.66,27.3,41.8,1
0.01,4.15,89.75,34.85,27.2,41.6,1
0,5.06,89.53,34.69,27.1,40.8,1
1.95,4.81,78.99,34.86,27,40.3,1
-3,4.67,84.09,34.9,27,40,1
1.09,2.52,89.09,34.76,26.9,39.4,1
0.02,1.79,94.38,34.93,26.8,39.1,1
-0.15,1.16,83.57,34.99,26.8,38.9,1
0.02,2.14,87.41,35.07,26.7,38.5,1
-0.02,2.42,84.34,35.04,26.6,38.2,0
-0.02,2.76,85.36,35.04,26.5,38,0
-0.1,2.05,88.2,35.05,26.5,37.9,0
0.02,1.87,89.99,35.04,26.4,37.5,0
0,2.19,87.68,35.05,26.3,37.1,0
0.24,2.73,83,35.12,26.3,36.9,0
-0.18,3.67,85.73,35.14,26.2,36.8,0
0,4.14,86.5,35.17,26.1,36.6,0
-0.21,4.31,88.99,35.06,26.1,36.5,0
0.23,4.73,83.93,34.93,26,36.3,0
0.24,4.39,86.02,34.95,25.9,36.3,0
0.03,3.32,90.58,34.97,25.9,36.2,0
-0.14,3.26,92.09,34.85,25.9,36.2,0
-0.21,3.11,106.71,34.82,25.8,36,0
1.19,2.78,88.35,34.73,25.8,35.6,0
-1.09,2.38,82.13,34.6,25.7,35.4,0
0.07,1.76,88.97,34.62,25.7,35.3,0
-0.13,0.96,86.44,34.6,25.6,35.3,0
0.13,0.76,84.16,34.47,25.5,35.3,0
-0.16,0.79,88.04,34.41,25.5,35.1,0
0.19,0.74,78.03,34.49,25.4,35.1,0
0.12,0.8,82.54,34.49,25.4,34.9,0
-0.06,0.56,89.03,34.48,25.3,34.9,0
-0.02,0.57,83.9,34.49,25.3,34.9,0
-0.03,0.57,83.3,34.52,25.2,34.9,0
-0.19,0.56,83.66,34.53,25.2,34.9,0
0.58,0.41,81.15,34.54,25.1,34.8,0
-2.19,0.49,81.04,34.61,25.1,35,0
1.75,0.5,92.78,34.74,25,34.9,0
1.07,0.47,81.7,34.84,25,35,0
-1.13,0.51,80.98,34.79,25,34.9,0
0.04,0.3,79.9,34.79,24.9,34.9,0
0.09,0.2,82.59,34.88,24.9,34.8,0
-0.25,0.28,79.89,34.86,24.9,34.9,0
-0.41,0.24,84.16,35.01,24.9,34.7,0
0.73,0.22,77.57,35.15,24.9,34.7,0
-0.35,0.25,81.88,35.22,24.8,34.6,0
0.14,0.39,88.4,35.37,24.8,34.6,0
0.11,0.35,82.74,35.39,24.8,34.6,0
-0.45,0.47,77.78,35.36,24.8,34.6,0
0.91,0.49,89.65,35.35,24.8,33.8,0
-0.54,0.49,101.43,35.37,24.7,34.4,0
0.14,0.43,88.92,35.24,24.7,34.6,0
