date,temp,wind_speed,wind_direction,humidity,dew_temp,pressure,sea_pressure,sunshine,solar_radiation,Btype,Num_floor,area,natural_science
2020-01-17 17:00,4.2,1.3,270,36,-9.5,1013.1,1021.8,0.9,0.5,1,6,31647.63,1268.74
2020-01-17 18:00,2.6,0.8,290,40,-9.6,1013.3,1022.1,0,0.07,1,6,31647.63,1185.15
2020-01-17 19:00,0.9,1.4,270,50,-8.3,1013.8,1022.7,0,0,1,6,31647.63,1017.6
2020-01-17 20:00,0.1,0.3,0,49,-9.3,1013.9,1022.8,0,0,1,6,31647.63,1201.54
2020-01-17 21:00,-0.4,0.6,320,52,-9,1013.7,1022.6,0,0,1,6,31647.63,1174.27
2020-01-17 22:00,-0.8,0.4,0,55,-8.7,1014.1,1023,0,0,1,6,31647.63,1151.23
2020-01-17 23:00,-1.1,0.8,250,58,-8.3,1014.1,1023,0,0,1,6,31647.63,1106.56
2020-01-18 0:00,-1.9,0.6,270,62,-8.2,1014.4,1023.4,0,0,1,6,31647.63,968.06
2020-01-18 1:00,-2.5,1.3,230,67,-7.7,1014.3,1023.3,0,0,1,6,31647.63,796.16
2020-01-18 2:00,-2.7,1.1,230,68,-7.7,1014.2,1023.2,0,0,1,6,31647.63,773.38
2020-01-18 3:00,-3.3,0.6,270,71,-7.8,1013.9,1022.9,0,0,1,6,31647.63,754.3
2020-01-18 4:00,-3.4,1.3,250,74,-7.3,1013.5,1022.5,0,0,1,6,31647.63,738.82
2020-01-18 5:00,-4,0.3,0,76,-7.6,1013.5,1022.5,0,0,1,6,31647.63,727.81
2020-01-18 6:00,-4.1,0.4,0,76,-7.7,1013.7,1022.7,0,0,1,6,31647.63,719.23
2020-01-18 7:00,-4.2,1.2,250,79,-7.3,1014,1023.1,0,0,1,6,31647.63,736.51
2020-01-18 8:00,-4.3,0.9,250,80,-7.2,1014.3,1023.4,0,0,1,6,31647.63,799.87
2020-01-18 9:00,-3.5,0.7,250,78,-6.7,1014.5,1023.5,0.7,0.32,1,6,31647.63,1030.53
2020-01-18 10:00,-0.1,0.5,110,67,-5.5,1014.7,1023.6,1,0.98,1,6,31647.63,1205.63
2020-01-18 11:00,2.6,0.8,50,54,-5.7,1014.8,1023.6,1,1.56,1,6,31647.63,1257.98
2020-01-18 12:00,4.1,0.8,320,41,-8,1014.1,1022.9,1,1.97,1,6,31647.63,1272.83
2020-01-18 13:00,6,1.7,250,28,-11.1,1013,1021.7,1,2.2,1,6,31647.63,1231.23
2020-01-18 14:00,6.8,2,250,28,-10.4,1012.3,1021,1,2.12,1,6,31647.63,1241.73
2020-01-18 15:00,7.8,2.3,270,26,-10.5,1012,1020.6,1,1.79,1,6,31647.63,1258.62
2020-01-18 16:00,7.6,1.9,270,26,-10.7,1011.9,1020.5,1,1.28,1,6,31647.63,1262.59
2020-01-18 17:00,6.1,1.7,270,28,-11,1012.6,1021.3,0.9,0.61,1,6,31647.63,1246.34
2020-01-18 18:00,3.9,1.1,270,34,-10.5,1013.1,1021.9,0.1,0.04,1,6,31647.63,1133.18
2020-01-18 19:00,2.9,0.5,230,38,-10,1013.5,1022.3,0,0,1,6,31647.63,1002.62
2020-01-18 20:00,1.4,0.6,340,44,-9.5,1013.3,1022.2,0,0,1,6,31647.63,1161.09
2020-01-18 21:00,0.8,0.9,270,50,-8.4,1013.5,1022.4,0,0,1,6,31647.63,1142.78
2020-01-18 22:00,-0.3,1.3,230,55,-8.2,1013.9,1022.8,0,0,1,6,31647.63,1118.46
2020-01-18 23:00,-1,1,200,61,-7.5,1013.6,1022.5,0,0,1,6,31647.63,1063.17
2020-01-19 0:00,-1.8,0.1,0,64,-7.7,1013.2,1022.2,0,0,1,6,31647.63,1023.1
2020-01-19 1:00,-2,1.4,230,67,-7.3,1012.7,1021.7,0,0,1,6,31647.63,810.88
2020-01-19 2:00,-2.1,0.8,250,70,-6.8,1012.6,1021.6,0,0,1,6,31647.63,746.24
2020-01-19 3:00,-2.4,1,200,71,-6.9,1013,1022,0,0,1,6,31647.63,718.08
2020-01-19 4:00,-2.1,0.4,0,73,-6.2,1012.6,1021.6,0,0,1,6,31647.63,708.35
2020-01-19 5:00,-1.5,0.2,0,74,-5.5,1011.9,1020.8,0,0,1,6,31647.63,708.1
2020-01-19 6:00,-1.2,0.5,270,73,-5.4,1011.5,1020.4,0,0,1,6,31647.63,693.89
2020-01-19 7:00,-1.2,0.6,290,73,-5.4,1011.6,1020.5,0,0,1,6,31647.63,719.62
2020-01-19 8:00,-0.7,0.3,0,74,-4.7,1011.6,1020.5,0,0,1,6,31647.63,721.54
2020-01-19 9:00,-0.2,0.1,0,75,-4.1,1011.8,1020.7,0,0.03,1,6,31647.63,719.49
2020-01-19 10:00,1.3,1.3,140,75,-2.6,1012,1020.8,0,0.34,1,6,31647.63,734.98
2020-01-19 11:00,3.5,2.6,140,70,-1.4,1012,1020.8,0.1,0.73,1,6,31647.63,778.88
2020-01-19 12:00,6.3,3.3,140,60,-0.9,1011.1,1019.8,0.9,1.58,1,6,31647.63,801.92
2020-01-19 13:00,8.3,2.2,180,52,-0.9,1009.7,1018.3,1,1.96,1,6,31647.63,825.6
2020-01-19 14:00,7.6,2.5,230,51,-1.9,1009.2,1017.8,0.6,1.18,1,6,31647.63,841.09
2020-01-19 15:00,6.9,4.1,250,46,-3.9,1009.3,1017.9,0.5,0.99,1,6,31647.63,861.44
2020-01-19 16:00,6.5,3,250,47,-4,1009.8,1018.4,0,0.38,1,6,31647.63,864.38
2020-01-19 17:00,6,3,230,41,-6.2,1009.9,1018.6,0.2,0.29,1,6,31647.63,863.74
2020-01-19 18:00,5,2.2,230,48,-5.1,1010.3,1019,0,0.05,1,6,31647.63,871.94
2020-01-19 19:00,4.2,1.3,200,55,-4,1011.2,1019.9,0,0,1,6,31647.63,857.73
2020-01-19 20:00,4,1.8,230,60,-3,1011.6,1020.3,0,0,1,6,31647.63,846.08
2020-01-19 21:00,3.9,1.9,250,60,-3.1,1011.8,1020.5,0,0,1,6,31647.63,858.11
2020-01-19 22:00,3.1,2,250,62,-3.4,1011.9,1020.7,0,0,1,6,31647.63,838.27
2020-01-19 23:00,2.7,1.6,230,62,-3.8,1012.2,1021,0,0,1,6,31647.63,838.91
2020-01-20 0:00,2.7,1.8,250,64,-3.4,1012.6,1021.4,0,0,1,6,31647.63,803.97
2020-01-20 1:00,2.5,1,250,64,-3.6,1012.7,1021.5,0,0,1,6,31647.63,807.3
2020-01-20 2:00,2.7,1.1,230,63,-3.6,1012.7,1021.5,0,0,1,6,31647.63,772.22
2020-01-20 3:00,2.6,1,200,62,-3.9,1012.5,1021.3,0,0,1,6,31647.63,746.5
2020-01-20 4:00,2.4,1.1,250,65,-3.5,1012.7,1021.5,0,0,1,6,31647.63,731.39
2020-01-20 5:00,2.3,1.3,200,64,-3.8,1012.4,1021.2,0,0,1,6,31647.63,727.55
2020-01-20 6:00,2.1,1.5,160,68,-3.2,1012.6,1021.4,0,0,1,6,31647.63,724.35
2020-01-20 7:00,1.5,0.8,160,70,-3.3,1013.2,1022,0,0,1,6,31647.63,727.42
2020-01-20 8:00,1.3,0.8,230,73,-3,1013.5,1022.4,0,0,1,6,31647.63,724.86
2020-01-20 9:00,2.5,1.6,200,70,-2.4,1014,1022.8,0,0.21,1,6,31647.63,742.14
2020-01-20 10:00,4.3,2.5,270,57,-3.4,1014.6,1023.4,1,0.89,1,6,31647.63,745.47
2020-01-20 11:00,5.3,3.6,270,49,-4.5,1014.9,1023.6,1,1.47,1,6,31647.63,768.38
2020-01-20 12:00,5.9,3.7,270,40,-6.6,1014.9,1023.6,1,1.69,1,6,31647.63,779.39
2020-01-20 13:00,6.5,3.2,230,33,-8.6,1013.9,1022.6,1,2.29,1,6,31647.63,772.22
2020-01-20 14:00,7.2,4.2,270,32,-8.4,1013.6,1022.3,1,2.11,1,6,31647.63,804.22
2020-01-20 15:00,7.7,3.1,250,32,-7.9,1013.4,1022,1,1.72,1,6,31647.63,835.2
2020-01-20 16:00,7,3.7,270,40,-5.7,1013.7,1022.4,0.7,0.92,1,6,31647.63,864.77
2020-01-20 17:00,6.2,2.3,230,47,-4.2,1014.3,1023,0.2,0.41,1,6,31647.63,865.41
2020-01-20 18:00,4.9,2.7,250,62,-1.7,1015.2,1024,0,0.01,1,6,31647.63,880.64
2020-01-20 19:00,3.6,2.4,250,67,-1.9,1015.9,1024.7,0,0,1,6,31647.63,877.57
2020-01-20 20:00,3,2.3,250,63,-3.3,1016.5,1025.3,0,0,1,6,31647.63,873.73
2020-01-20 21:00,2,3.4,270,62,-4.5,1017.4,1026.3,0,0,1,6,31647.63,850.94
2020-01-20 22:00,0.8,1.8,250,61,-5.8,1018.3,1027.2,0,0,1,6,31647.63,853.5
2020-01-20 23:00,0.1,2.6,270,62,-6.3,1019.2,1028.2,0,0,1,6,31647.63,840.06
2020-01-21 0:00,-0.9,2.7,270,62,-7.2,1019.7,1028.7,0,0,1,6,31647.63,812.42
2020-01-21 1:00,-1.7,1.8,270,59,-8.6,1020.6,1029.6,0,0,1,6,31647.63,781.57
2020-01-21 2:00,-2.9,1.2,290,59,-9.8,1020.7,1029.8,0,0,1,6,31647.63,740.35
2020-01-21 3:00,-2.9,1,340,53,-11.1,1020.9,1030,0,0,1,6,31647.63,719.23
2020-01-21 4:00,-3.7,0.6,360,54,-11.6,1021.2,1030.3,0,0,1,6,31647.63,706.43
2020-01-21 5:00,-3.9,0.3,0,55,-11.6,1021.4,1030.5,0,0,1,6,31647.63,701.18
2020-01-21 6:00,-4,1,230,59,-10.8,1021.9,1031,0,0,1,6,31647.63,701.57
2020-01-21 7:00,-4.7,1.4,230,65,-10.2,1023,1032.2,0,0,1,6,31647.63,707.33
2020-01-21 8:00,-5.3,0.4,0,67,-10.4,1023.4,1032.6,0.2,0.01,1,6,31647.63,879.62
2020-01-21 9:00,-3.6,0.4,0,64,-9.4,1023.6,1032.7,1,0.41,1,6,31647.63,1010.3
2020-01-21 10:00,-0.5,1.2,50,49,-9.9,1023.7,1032.7,1,1.05,1,6,31647.63,1198.85
2020-01-21 11:00,1.3,2,110,41,-10.5,1024.1,1033.1,1,1.66,1,6,31647.63,1274.11
2020-01-21 12:00,2.6,1.7,50,35,-11.3,1022.7,1031.6,1,2.08,1,6,31647.63,1316.22
2020-01-21 13:00,4.5,0.7,340,30,-11.6,1021.6,1030.4,1,2.32,1,6,31647.63,1268.99
2020-01-21 14:00,5.5,1.1,290,27,-12,1020.2,1029,1,2.22,1,6,31647.63,1284.99
2020-01-21 15:00,7.1,0.6,340,24,-12.1,1019.7,1028.4,1,1.92,1,6,31647.63,1294.98
2020-01-21 16:00,7.5,0.9,270,21,-13.4,1019.5,1028.2,1,1.37,1,6,31647.63,1292.8
2020-01-21 17:00,5.9,0.8,320,23,-13.7,1019.5,1028.3,1,0.69,1,6,31647.63,1302.78
2020-01-21 18:00,4,1.3,250,30,-12,1019.8,1028.6,0.1,0.05,1,6,31647.63,1161.22
2020-01-21 19:00,2.4,1.1,250,38,-10.5,1020.5,1029.4,0,0,1,6,31647.63,1006.98
2020-01-21 20:00,1.7,0.8,250,41,-10.1,1021,1029.9,0,0,1,6,31647.63,1199.87
2020-01-21 21:00,0.7,0.7,360,45,-9.9,1020.8,1029.7,0,0,1,6,31647.63,1171.71
2020-01-21 22:00,0.1,0.8,250,51,-8.8,1020.7,1029.7,0,0,1,6,31647.63,1147.01
2020-01-21 23:00,0.2,1,200,51,-8.7,1020.9,1029.9,0,0,1,6,31647.63,1108.35
2020-01-22 0:00,-0.1,0.2,0,52,-8.7,1020.5,1029.5,0,0,1,6,31647.63,1026.18
2020-01-22 1:00,-0.2,0.6,270,55,-8.1,1020.1,1029.1,0,0,1,6,31647.63,786.82
2020-01-22 2:00,-0.1,1,230,55,-8,1020.2,1029.2,0,0,1,6,31647.63,771.71
2020-01-22 3:00,0.2,1,230,56,-7.5,1019.8,1028.8,0,0,1,6,31647.63,752.64
2020-01-22 4:00,0.2,0.5,270,58,-7.1,1019.3,1028.3,0,0,1,6,31647.63,730.88
2020-01-22 5:00,0.5,0.3,0,59,-6.6,1018.6,1027.5,0,0,1,6,31647.63,720.51
2020-01-22 6:00,0.6,0.7,140,60,-6.2,1018.2,1027.1,0,0,1,6,31647.63,723.07
2020-01-22 7:00,0.8,0.9,250,60,-6,1017.9,1026.8,0,0,1,6,31647.63,734.21
2020-01-22 8:00,1,0.6,360,60,-5.9,1017.8,1026.7,0,0,1,6,31647.63,777.09
2020-01-22 9:00,1.6,0.3,0,59,-5.5,1018.2,1027.1,0,0.09,1,6,31647.63,1040.26
2020-01-22 10:00,2.2,0.3,0,57,-5.4,1018.2,1027.1,0,0.14,1,6,31647.63,1199.23
2020-01-22 11:00,2.6,0.5,270,56,-5.3,1018.2,1027,0,0.19,1,6,31647.63,1286.53
2020-01-22 12:00,3,0.7,290,62,-3.5,1017.7,1026.5,0,0.25,1,6,31647.63,1293.95
2020-01-22 13:00,2.6,1.3,290,66,-3.1,1017.4,1026.2,0,0.21,1,6,31647.63,1256.96
2020-01-22 14:00,2.3,0.6,320,75,-1.6,1016.8,1025.6,0,0.29,1,6,31647.63,1287.68
2020-01-22 15:00,2.9,0.5,340,77,-0.7,1016.1,1024.9,0,0.57,1,6,31647.63,1272.19
2020-01-22 16:00,3.4,0.8,270,77,-0.2,1015.5,1024.3,0,0.52,1,6,31647.63,1267.46
2020-01-22 17:00,3.5,0.8,290,78,0,1015.7,1024.5,0,0.19,1,6,31647.63,1142.91
2020-01-22 18:00,3.5,1,270,79,0.1,1015.8,1024.6,0,0.01,1,6,31647.63,1038.59
2020-01-22 19:00,3.4,0.4,0,80,0.2,1016.1,1024.9,0,0,1,6,31647.63,1000.7
2020-01-22 20:00,3.3,0.5,290,80,0.1,1015.8,1024.6,0,0,1,6,31647.63,1192.32
2020-01-22 21:00,3.4,0.9,270,82,0.6,1015.6,1024.4,0,0,1,6,31647.63,1169.54
2020-01-22 22:00,3.5,0.8,270,82,0.7,1015,1023.8,0,0,1,6,31647.63,1125.25
2020-01-22 23:00,3.5,0.7,320,81,0.5,1014.2,1023,0,0,1,6,31647.63,1083.26
2020-01-23 0:00,3.6,0.8,270,81,0.6,1013.8,1022.6,0,0,1,6,31647.63,971.01
2020-01-23 1:00,3.6,0.4,0,80,0.4,1013.1,1021.9,0,0,1,6,31647.63,776.58
2020-01-23 2:00,3.6,0.4,0,79,0.2,1013.1,1021.9,0,0,1,6,31647.63,765.7
2020-01-23 3:00,3.6,0.8,250,77,0,1013.8,1022.6,0,0,1,6,31647.63,737.02
2020-01-23 4:00,2.9,0.6,320,87,0.9,1013.4,1022.2,0,0,1,6,31647.63,724.61
2020-01-23 5:00,2.8,0.6,250,91,1.4,1013.5,1022.3,0,0,1,6,31647.63,718.46
2020-01-23 6:00,2.7,0.9,340,88,0.9,1013.4,1022.2,0,0,1,6,31647.63,700.03
2020-01-23 7:00,2.8,0.3,0,85,0.5,1014.4,1023.2,0,0,1,6,31647.63,723.84
2020-01-23 8:00,3.1,0.5,320,81,0.1,1014.6,1023.4,0,0,1,6,31647.63,760.58
2020-01-23 9:00,3.5,0.9,290,75,-0.5,1015.3,1024.1,0,0.1,1,6,31647.63,1004.67
2020-01-23 10:00,4.5,0.7,20,68,-0.9,1015.6,1024.4,0,0.4,1,6,31647.63,1141.63
2020-01-23 11:00,5.6,0.4,0,64,-0.6,1015.6,1024.3,0,0.75,1,6,31647.63,1255.42
2020-01-23 12:00,8.6,1.1,70,56,0.3,1015,1023.6,0.8,1.73,1,6,31647.63,1313.28
2020-01-23 13:00,10.8,2,70,49,0.4,1014.2,1022.8,1,2.15,1,6,31647.63,1295.74
2020-01-23 14:00,12,1.1,180,41,-0.8,1014,1022.5,1,2.13,1,6,31647.63,1321.47
2020-01-23 15:00,12.4,1.6,250,32,-3.8,1013.7,1022.2,1,1.84,1,6,31647.63,1362.3
2020-01-23 16:00,12.4,2.7,250,28,-5.6,1014.2,1022.7,1,1.32,1,6,31647.63,1355.26
2020-01-23 17:00,10.7,1.3,270,33,-4.9,1014.7,1023.3,0.7,0.53,1,6,31647.63,1322.62
2020-01-23 18:00,9.1,1.7,270,39,-4.1,1015.4,1024,0,0.06,1,6,31647.63,1191.68
2020-01-23 19:00,7.8,1.9,270,50,-1.9,1016.4,1025.1,0,0,1,6,31647.63,1007.49
2020-01-23 20:00,6.7,2.3,290,56,-1.4,1017.4,1026.1,0,0,1,6,31647.63,1200.26
2020-01-23 21:00,5.5,0.6,20,60,-1.6,1017.9,1026.7,0,0,1,6,31647.63,1159.42
2020-01-23 22:00,4.8,0.7,50,66,-1,1018.2,1027,0,0,1,6,31647.63,1140.22
2020-01-23 23:00,4.4,1,20,70,-0.6,1018.4,1027.2,0,0,1,6,31647.63,1090.05
2020-01-24 0:00,3.6,0.6,230,73,-0.7,1018.7,1027.5,0,0,1,6,31647.63,1041.79
2020-01-24 1:00,2.8,1.4,230,75,-1.1,1018.9,1027.7,0,0,1,6,31647.63,776.96
2020-01-24 2:00,2.3,0.6,250,77,-1.3,1019.6,1028.5,0,0,1,6,31647.63,739.71
2020-01-24 3:00,1.8,0.4,0,79,-1.4,1020.4,1029.3,0,0,1,6,31647.63,713.86
2020-01-24 4:00,1.2,1,270,83,-1.3,1020.1,1029,0,0,1,6,31647.63,685.57
2020-01-24 5:00,0.6,0.8,250,84,-1.7,1020.4,1029.3,0,0,1,6,31647.63,690.18
2020-01-24 6:00,0.2,1,230,86,-1.8,1021.1,1030.1,0,0,1,6,31647.63,690.94
2020-01-24 7:00,0.1,0.8,270,88,-1.6,1021.6,1030.6,0,0,1,6,31647.63,705.02
2020-01-24 8:00,-0.5,0.1,0,88,-2.2,1021.9,1030.9,0,0.01,1,6,31647.63,769.41
2020-01-24 9:00,0.1,0.6,230,88,-1.6,1022.8,1031.8,0.6,0.3,1,6,31647.63,1008.13
2020-01-24 10:00,3.2,0.9,70,83,0.5,1023,1031.9,1,0.86,1,6,31647.63,1155.33
2020-01-24 11:00,5.6,1.9,70,71,0.7,1022.8,1031.6,1,1.51,1,6,31647.63,1219.2
2020-01-24 12:00,7.2,0.9,360,60,0,1021.9,1030.6,1,1.93,1,6,31647.63,1215.1
2020-01-24 13:00,9.4,0.6,110,47,-1.3,1021.6,1030.2,1,2.15,1,6,31647.63,1191.55
2020-01-24 14:00,10.3,1.4,70,41,-2.4,1020.8,1029.4,1,2.08,1,6,31647.63,1178.75
2020-01-24 15:00,10.5,0.8,70,35,-4.3,1020.2,1028.8,1,1.79,1,6,31647.63,1004.29
2020-01-24 16:00,10.5,0.9,340,31,-5.9,1020.2,1028.8,1,1.16,1,6,31647.63,964.48
2020-01-24 17:00,9.5,0.8,250,36,-4.8,1020.5,1029.1,1,0.5,1,6,31647.63,919.42
2020-01-24 18:00,7.8,0.8,250,42,-4.3,1021,1029.7,0.1,0.08,1,6,31647.63,879.87
2020-01-24 19:00,6.3,1.1,270,48,-3.9,1021.3,1030.1,0,0,1,6,31647.63,836.99
2020-01-24 20:00,5.2,0.4,0,57,-2.6,1022,1030.8,0,0,1,6,31647.63,816
2020-01-24 21:00,4.7,0.5,320,62,-1.9,1021.9,1030.7,0,0,1,6,31647.63,797.31
2020-01-24 22:00,4.1,0.8,270,65,-1.9,1022,1030.8,0,0,1,6,31647.63,788.74
2020-01-24 23:00,3.7,0.8,250,69,-1.4,1022.1,1030.9,0,0,1,6,31647.63,746.75
2020-01-25 0:00,2.7,0.6,290,73,-1.6,1022.2,1031.1,0,0,1,6,31647.63,704.9
2020-01-25 1:00,2.2,1.1,250,76,-1.6,1021.8,1030.7,0,0,1,6,31647.63,683.65
2020-01-25 2:00,1.7,1,250,80,-1.3,1021.9,1030.8,0,0,1,6,31647.63,663.3
2020-01-25 3:00,1.2,0.4,0,82,-1.5,1022,1030.9,0,0,1,6,31647.63,647.68
2020-01-25 4:00,0.8,0.7,250,84,-1.6,1021.5,1030.4,0,0,1,6,31647.63,641.41
2020-01-25 5:00,0.7,1,230,85,-1.5,1021.6,1030.6,0,0,1,6,31647.63,645.63
2020-01-25 6:00,0.5,0.3,0,84,-1.8,1021.9,1030.9,0,0,1,6,31647.63,647.94
2020-01-25 7:00,0.7,1.1,230,86,-1.3,1022,1031,0,0,1,6,31647.63,647.68
2020-01-25 8:00,1,0.7,230,86,-1,1022,1030.9,0,0.01,1,6,31647.63,654.85
2020-01-25 9:00,2,0.5,90,84,-0.4,1021.7,1030.6,0.5,0.39,1,6,31647.63,660.35
2020-01-25 10:00,3.8,0.5,250,80,0.6,1022,1030.8,0.6,0.64,1,6,31647.63,666.24
2020-01-25 11:00,6.4,0.6,290,76,2.4,1021.7,1030.5,0.7,1.02,1,6,31647.63,676.1
2020-01-25 12:00,8.1,0.8,50,71,3.1,1021.2,1029.9,0,1.08,1,6,31647.63,696.32
2020-01-25 13:00,9.4,1,140,66,3.3,1020.4,1029,0,1.14,1,6,31647.63,724.61
2020-01-25 14:00,10.2,0.9,140,61,3,1019.7,1028.3,0,1.15,1,6,31647.63,704.9
2020-01-25 15:00,10.4,0.7,70,60,2.9,1019.1,1027.7,0,0.92,1,6,31647.63,706.69
2020-01-25 16:00,10.3,0.1,0,60,2.8,1018.8,1027.4,0,0.54,1,6,31647.63,696.7
2020-01-25 17:00,9.8,0.9,270,61,2.6,1019.3,1027.9,0,0.32,1,6,31647.63,705.15
2020-01-25 18:00,8.6,1.1,270,64,2.1,1019.5,1028.1,0,0.05,1,6,31647.63,695.55
2020-01-25 19:00,7.7,0.6,320,70,2.5,1019.5,1028.2,0,0,1,6,31647.63,690.56
2020-01-25 20:00,6.9,1.1,250,75,2.7,1019.6,1028.3,0,0,1,6,31647.63,675.84
2020-01-25 21:00,6.4,1.1,250,77,2.6,1019.8,1028.5,0,0,1,6,31647.63,679.68
2020-01-25 22:00,6,0.9,290,79,2.6,1020.3,1029.1,0,0,1,6,31647.63,671.74
2020-01-25 23:00,5.5,0.7,270,81,2.4,1020.3,1029.1,0,0,1,6,31647.63,655.36
2020-01-26 0:00,4.7,0.6,290,83,2,1019.9,1028.7,0,0,1,6,31647.63,639.1
2020-01-26 1:00,3.8,0.5,270,86,1.6,1019.7,1028.5,0,0,1,6,31647.63,617.22
2020-01-26 2:00,3.3,0.6,250,88,1.4,1020,1028.8,0,0,1,6,31647.63,612.99
2020-01-26 3:00,2.8,0.5,20,90,1.3,1020,1028.9,0,0,1,6,31647.63,609.66
2020-01-26 4:00,2.4,0.2,0,92,1.2,1019.8,1028.7,0,0,1,6,31647.63,612.1
2020-01-26 5:00,2,0.9,250,92,0.8,1018.9,1027.8,0,0,1,6,31647.63,608
2020-01-26 6:00,1.7,1.1,250,93,0.6,1019,1027.9,0,0,1,6,31647.63,612.61
2020-01-26 7:00,1.4,0.3,0,93,0.3,1019.5,1028.4,0,0,1,6,31647.63,614.02
2020-01-26 8:00,1.1,0.5,110,94,0.2,1019.4,1028.3,0,0.01,1,6,31647.63,627.07
2020-01-26 9:00,1.7,0.9,270,94,0.8,1019.8,1028.7,0,0.29,1,6,31647.63,636.54
2020-01-26 10:00,4,0.7,290,91,2.6,1019.7,1028.5,0.9,0.84,1,6,31647.63,635.78
2020-01-26 11:00,6.4,0.8,360,78,2.8,1019.1,1027.8,1,1.45,1,6,31647.63,627.2
2020-01-26 12:00,8.8,0.8,20,67,2.9,1018.9,1027.5,1,1.78,1,6,31647.63,632.96
2020-01-26 13:00,11,4.2,20,56,2.5,1017.9,1026.5,1,2.03,1,6,31647.63,633.6
2020-01-26 14:00,11.3,4,50,53,2,1016.9,1025.5,0.8,1.52,1,6,31647.63,629.76
2020-01-26 15:00,11.1,4.8,20,51,1.3,1016.3,1024.9,0,0.95,1,6,31647.63,637.06
2020-01-26 16:00,10.9,4.4,50,51,1.1,1016.4,1025,0,0.85,1,6,31647.63,653.06
2020-01-26 17:00,10.3,4,50,51,0.5,1016.8,1025.4,0,0.4,1,6,31647.63,655.23
2020-01-26 18:00,9.5,2.4,20,54,0.6,1017,1025.6,0,0.06,1,6,31647.63,654.46
2020-01-26 19:00,9.7,3.5,360,53,0.5,1016.8,1025.4,0,0,1,6,31647.63,666.24
2020-01-26 20:00,8.9,6.2,20,58,1,1016.1,1024.7,0,0,1,6,31647.63,678.14
2020-01-26 21:00,8.3,5.4,20,58,0.5,1016.5,1025.1,0,0,1,6,31647.63,665.73
2020-01-26 22:00,8,5.1,20,59,0.4,1016.2,1024.8,0,0,1,6,31647.63,659.58
2020-01-26 23:00,7.8,4.3,20,62,0.9,1015.6,1024.2,0,0,1,6,31647.63,648.06
2020-01-27 0:00,7.8,4.3,20,62,0.9,1015.6,1024.2,0,0,1,6,31647.63,666.75
2020-01-27 1:00,7.9,4.4,20,63,1.2,1015.2,1023.8,0,0,1,6,31647.63,645.38
2020-01-27 2:00,7.9,5.5,50,65,1.7,1014.7,1023.3,0,0,1,6,31647.63,623.36
2020-01-27 3:00,7.7,4.5,20,66,1.7,1014.2,1022.8,0,0,1,6,31647.63,614.66
2020-01-27 4:00,7.6,3.2,360,63,0.9,1013,1021.6,0,0,1,6,31647.63,609.92
2020-01-27 5:00,7.3,2.4,20,64,0.9,1012.7,1021.3,0,0,1,6,31647.63,607.49
2020-01-27 6:00,7.3,2.3,360,64,0.9,1012.5,1021.1,0,0,1,6,31647.63,609.28
2020-01-27 7:00,6.8,3.9,360,72,2,1011.4,1020.1,0,0,1,6,31647.63,623.62
2020-01-27 8:00,7.2,3,360,72,2.4,1011.7,1020.3,0,0,1,6,31647.63,621.18
2020-01-27 9:00,7.4,2.4,340,69,2,1011.4,1020,0,0.04,1,6,31647.63,629.5
2020-01-27 10:00,7.7,5.6,360,62,0.8,1011,1019.6,0,0.15,1,6,31647.63,628.61
2020-01-27 11:00,8,3.3,340,56,-0.2,1010.4,1019,0,0.23,1,6,31647.63,642.18
2020-01-27 12:00,8,3.2,340,55,-0.5,1009.7,1018.3,0,0.32,1,6,31647.63,664.7
2020-01-27 13:00,7.9,3,360,56,-0.3,1009,1017.6,0,0.35,1,6,31647.63,657.28
2020-01-27 14:00,7.6,2.9,360,61,0.5,1008.4,1017,0,0.37,1,6,31647.63,652.8
2020-01-27 15:00,6.4,3.5,360,76,2.4,1008.2,1016.8,0,0.25,1,6,31647.63,669.31
2020-01-27 16:00,5.3,2.5,290,88,3.4,1008.7,1017.4,0,0.2,1,6,31647.63,697.73
2020-01-27 17:00,4.5,2.3,320,92,3.3,1009,1017.7,0,0.09,1,6,31647.63,702.59
2020-01-27 18:00,4.3,2.5,290,93,3.2,1009.4,1018.1,0,0.02,1,6,31647.63,706.82
2020-01-27 19:00,4,2.8,290,94,3.1,1009.7,1018.4,0,0,1,6,31647.63,702.34
2020-01-27 20:00,3.9,3.1,290,94,3,1010.1,1018.8,0,0,1,6,31647.63,705.41
2020-01-27 21:00,3.7,2.2,290,95,2.9,1010.3,1019,0,0,1,6,31647.63,698.37
2020-01-27 22:00,3.5,1.7,290,95,2.7,1010.3,1019,0,0,1,6,31647.63,681.47
2020-01-27 23:00,3.3,2.6,290,95,2.5,1010.1,1018.9,0,0,1,6,31647.63,667.39
2020-01-28 0:00,3.2,1.2,270,96,2.6,1010,1018.8,0,0,1,6,31647.63,659.46
2020-01-28 1:00,3.2,1.1,290,96,2.6,1009.6,1018.4,0,0,1,6,31647.63,648.58
2020-01-28 2:00,3.4,1.3,320,95,2.6,1009.4,1018.1,0,0,1,6,31647.63,649.22
2020-01-28 3:00,2.9,0.6,250,95,2.1,1009.3,1018.1,0,0,1,6,31647.63,621.31
2020-01-28 4:00,2.9,1.2,270,96,2.3,1009.1,1017.9,0,0,1,6,31647.63,612.61
